onset	duration	brud
650.16	0.04	37
650.20	0.04	38
650.24	0.04	38
650.28	0.04	37
650.32	0.04	37
650.36	0.04	36
650.40	0.04	36
650.44	0.04	36
650.48	0.04	36
650.52	0.04	36
650.56	0.04	35
650.60	0.04	36
650.64	0.04	35
650.68	0.04	35
650.72	0.04	35
650.76	0.04	36
650.80	0.04	36
650.84	0.04	35
650.88	0.04	35
650.92	0.04	34
650.96	0.04	34
651.00	0.04	35
651.04	0.04	35
651.08	0.04	33
651.12	0.04	35
651.16	0.04	34
651.20	0.04	35
651.24	0.04	33
651.28	0.04	36
651.32	0.04	34
651.36	0.04	35
651.40	0.04	34
651.44	0.04	35
651.48	0.04	35
651.52	0.04	34
651.56	0.04	34
651.60	0.04	34
651.64	0.04	34
651.68	0.04	35
651.72	0.04	35
651.76	0.04	34
651.80	0.04	34
651.84	0.04	34
651.88	0.04	34
651.92	0.04	33
651.96	0.04	32
652.00	0.04	32
652.04	0.04	32
652.08	0.04	32
652.12	0.04	32
652.16	0.04	32
652.20	0.04	32
652.24	0.04	33
652.28	0.04	33
652.32	0.04	33
652.36	0.04	32
652.40	0.04	33
652.44	0.04	33
652.48	0.04	34
652.52	0.04	33
652.56	0.04	34
652.60	0.04	33
652.64	0.04	34
652.68	0.04	33
652.72	0.04	34
652.76	0.04	34
652.80	0.04	34
652.84	0.04	33
652.88	0.04	34
652.92	0.04	33
652.96	0.04	34
653.00	0.04	33
653.04	0.04	34
653.08	0.04	35
653.12	0.04	34
653.16	0.04	34
653.20	0.04	34
653.24	0.04	34
653.28	0.04	34
653.32	0.04	33
653.36	0.04	35
653.40	0.04	34
653.44	0.04	34
653.48	0.04	34
653.52	0.04	34
653.56	0.04	33
653.60	0.04	34
653.64	0.04	34
653.68	0.04	34
653.72	0.04	32
653.76	0.04	34
653.80	0.04	32
653.84	0.04	-2
653.88	0.04	-3
653.92	0.04	-3
653.96	0.04	-3
654.00	0.04	-4
654.04	0.04	-3
654.08	0.04	-3
654.12	0.04	-2
654.16	0.04	-3
654.20	0.04	-4
654.24	0.04	-4
654.28	0.04	-7
654.32	0.04	-7
654.36	0.04	-10
654.40	0.04	-11
654.44	0.04	-11
654.48	0.04	-10
654.52	0.04	-9
654.56	0.04	-9
654.60	0.04	-9
654.64	0.04	-10
654.68	0.04	-11
654.72	0.04	-12
654.76	0.04	-14
654.80	0.04	-14
654.84	0.04	-16
654.88	0.04	-16
654.92	0.04	-20
654.96	0.04	-19
655.00	0.04	-20
655.04	0.04	-20
655.08	0.04	-21
655.12	0.04	-23
655.16	0.04	-23
655.20	0.04	-23
655.24	0.04	-23
655.28	0.04	-23
655.32	0.04	-24
655.36	0.04	-26
655.40	0.04	-27
655.44	0.04	-26
655.48	0.04	-29
655.52	0.04	-28
655.56	0.04	-30
655.60	0.04	-30
655.64	0.04	-31
655.68	0.04	-30
655.72	0.04	-31
655.76	0.04	-30
655.80	0.04	-31
655.84	0.04	-32
655.88	0.04	-33
655.92	0.04	-32
655.96	0.04	-34
656.00	0.04	-33
656.04	0.04	-32
656.08	0.04	-32
656.12	0.04	-33
656.16	0.04	-34
656.20	0.04	-35
656.24	0.04	-35
656.28	0.04	-36
656.32	0.04	-37
656.36	0.04	-38
656.40	0.04	-38
656.44	0.04	-39
656.48	0.04	-39
656.52	0.04	-39
656.56	0.04	-40
656.60	0.04	-41
656.64	0.04	-42
656.68	0.04	-44
656.72	0.04	-44
656.76	0.04	-45
656.80	0.04	-44
656.84	0.04	-46
656.88	0.04	-44
656.92	0.04	-44
656.96	0.04	-44
657.00	0.04	-45
657.04	0.04	-46
657.08	0.04	-47
657.12	0.04	-48
657.16	0.04	-49
657.20	0.04	-48
657.24	0.04	-49
657.28	0.04	-48
657.32	0.04	-50
657.36	0.04	-50
657.40	0.04	-51
657.44	0.04	-52
657.48	0.04	-53
657.52	0.04	-54
657.56	0.04	-55
657.60	0.04	-55
657.64	0.04	-55
657.68	0.04	-53
657.72	0.04	-53
657.76	0.04	-53
657.80	0.04	-54
657.84	0.04	-54
657.88	0.04	-54
657.92	0.04	-55
657.96	0.04	-55
658.00	0.04	-54
658.04	0.04	-54
658.08	0.04	-51
658.12	0.04	-52
658.16	0.04	-51
658.20	0.04	-50
658.24	0.04	-51
658.28	0.04	-51
658.32	0.04	-50
658.36	0.04	-49
658.40	0.04	-49
658.44	0.04	-50
658.48	0.04	-48
658.52	0.04	-48
658.56	0.04	-48
658.60	0.04	-49
658.64	0.04	-50
658.68	0.04	-49
658.72	0.04	-49
658.76	0.04	-50
658.80	0.04	-48
658.84	0.04	-49
658.88	0.04	-48
658.92	0.04	-50
658.96	0.04	-48
659.00	0.04	-48
659.04	0.04	-48
659.08	0.04	-50
659.12	0.04	-49
659.16	0.04	-50
659.20	0.04	-49
659.24	0.04	-49
659.28	0.04	-49
659.32	0.04	-49
659.36	0.04	-48
659.40	0.04	-50
659.44	0.04	-50
659.48	0.04	-49
659.52	0.04	-50
659.56	0.04	-49
659.60	0.04	-49
659.64	0.04	-49
659.68	0.04	-49
659.72	0.04	-52
659.76	0.04	-50
659.80	0.04	-49
659.84	0.04	-48
659.88	0.04	-49
659.92	0.04	-49
659.96	0.04	-49
660.00	0.04	-48
660.04	0.04	-49
660.08	0.04	-49
660.12	0.04	-47
660.16	0.04	-47
660.20	0.04	-46
660.24	0.04	-46
660.28	0.04	-45
660.32	0.04	-46
660.36	0.04	-47
660.40	0.04	-47
660.44	0.04	-46
660.48	0.04	-46
660.52	0.04	-46
660.56	0.04	-46
660.60	0.04	-46
660.64	0.04	-45
660.68	0.04	-44
660.72	0.04	-41
660.76	0.04	-41
660.80	0.04	-39
660.84	0.04	-37
660.88	0.04	-37
660.92	0.04	-37
660.96	0.04	-38
661.00	0.04	-38
661.04	0.04	-38
661.08	0.04	-37
661.12	0.04	-38
661.16	0.04	-40
661.20	0.04	-39
661.24	0.04	-41
661.28	0.04	-39
661.32	0.04	-40
661.36	0.04	-40
661.40	0.04	-40
661.44	0.04	-39
661.48	0.04	-40
661.52	0.04	-40
661.56	0.04	-40
661.60	0.04	-40
661.64	0.04	-40
661.68	0.04	-40
661.72	0.04	-40
661.76	0.04	-40
661.80	0.04	-40
661.84	0.04	-39
661.88	0.04	-39
661.92	0.04	-38
661.96	0.04	-40
662.00	0.04	-39
662.04	0.04	-39
662.08	0.04	-39
662.12	0.04	-39
662.16	0.04	-38
662.20	0.04	-36
662.24	0.04	-37
662.28	0.04	-38
662.32	0.04	-38
662.36	0.04	-37
662.40	0.04	-38
662.44	0.04	-38
662.48	0.04	-38
662.52	0.04	-38
662.56	0.04	-38
662.60	0.04	-39
662.64	0.04	-40
662.68	0.04	-39
662.72	0.04	-39
662.76	0.04	-40
662.80	0.04	-41
662.84	0.04	-40
662.88	0.04	-41
662.92	0.04	-41
662.96	0.04	-41
663.00	0.04	-40
663.04	0.04	-41
663.08	0.04	-40
663.12	0.04	-41
663.16	0.04	-39
663.20	0.04	-39
663.24	0.04	-41
663.28	0.04	-39
663.32	0.04	-41
663.36	0.04	-41
663.40	0.04	-42
663.44	0.04	-42
663.48	0.04	-42
663.52	0.04	-43
663.56	0.04	-45
663.60	0.04	-43
663.64	0.04	-42
663.68	0.04	-42
663.72	0.04	-41
663.76	0.04	-42
663.80	0.04	-43
663.84	0.04	-40
663.88	0.04	-41
663.92	0.04	-41
663.96	0.04	-41
664.00	0.04	-41
664.04	0.04	-43
664.08	0.04	-42
664.12	0.04	-41
664.16	0.04	-40
664.20	0.04	-40
664.24	0.04	-39
664.28	0.04	-36
664.32	0.04	-39
664.36	0.04	-37
664.40	0.04	-36
664.44	0.04	-38
664.48	0.04	-36
664.52	0.04	-37
664.56	0.04	-37
664.60	0.04	-38
664.64	0.04	-38
664.68	0.04	-37
664.72	0.04	-39
664.76	0.04	-38
664.80	0.04	-37
664.84	0.04	-38
664.88	0.04	-38
664.92	0.04	-38
664.96	0.04	-38
665.00	0.04	-40
665.04	0.04	-39
665.08	0.04	-39
665.12	0.04	-40
665.16	0.04	-42
665.20	0.04	-42
665.24	0.04	-41
665.28	0.04	-42
665.32	0.04	-41
665.36	0.04	-41
665.40	0.04	-41
665.44	0.04	-41
665.48	0.04	-43
665.52	0.04	-41
665.56	0.04	-41
665.60	0.04	-40
665.64	0.04	-41
665.68	0.04	-42
665.72	0.04	-40
665.76	0.04	-40
665.80	0.04	-42
665.84	0.04	-40
665.88	0.04	-41
665.92	0.04	-40
665.96	0.04	-41
666.00	0.04	-40
666.04	0.04	-40
666.08	0.04	-41
666.12	0.04	-42
666.16	0.04	-42
666.20	0.04	-41
666.24	0.04	-41
666.28	0.04	-43
666.32	0.04	-42
666.36	0.04	-42
666.40	0.04	-42
666.44	0.04	-42
666.48	0.04	-42
666.52	0.04	-42
666.56	0.04	-42
666.60	0.04	-42
666.64	0.04	-42
666.68	0.04	-41
666.72	0.04	-42
666.76	0.04	-42
666.80	0.04	-42
666.84	0.04	-41
666.88	0.04	-42
666.92	0.04	-42
666.96	0.04	-43
667.00	0.04	-42
667.04	0.04	-40
667.08	0.04	-42
667.12	0.04	-41
667.16	0.04	-41
667.20	0.04	-42
667.24	0.04	-41
667.28	0.04	-41
667.32	0.04	-41
667.36	0.04	-41
667.40	0.04	-41
667.44	0.04	-42
667.48	0.04	-42
667.52	0.04	-43
667.56	0.04	-43
667.60	0.04	-42
667.64	0.04	-43
667.68	0.04	-42
667.72	0.04	-42
667.76	0.04	-42
667.80	0.04	-42
667.84	0.04	-43
667.88	0.04	-42
667.92	0.04	-42
667.96	0.04	-41
668.00	0.04	-40
668.04	0.04	-41
668.08	0.04	-40
668.12	0.04	-41
668.16	0.04	-40
668.20	0.04	-41
668.24	0.04	-41
668.28	0.04	-41
668.32	0.04	-42
668.36	0.04	-42
668.40	0.04	-42
668.44	0.04	-41
668.48	0.04	-42
668.52	0.04	-42
668.56	0.04	-40
668.60	0.04	-40
668.64	0.04	-40
668.68	0.04	-41
668.72	0.04	-40
668.76	0.04	-41
668.80	0.04	-41
668.84	0.04	-40
668.88	0.04	-41
668.92	0.04	-40
668.96	0.04	-41
669.00	0.04	-41
669.04	0.04	-41
669.08	0.04	-39
669.12	0.04	27
669.16	0.04	26
669.20	0.04	26
669.24	0.04	26
669.28	0.04	26
669.32	0.04	26
669.36	0.04	26
669.40	0.04	26
669.44	0.04	26
669.48	0.04	26
669.52	0.04	28
669.56	0.04	28
669.60	0.04	27
669.64	0.04	27
669.68	0.04	27
669.72	0.04	27
669.76	0.04	26
669.80	0.04	27
669.84	0.04	27
669.88	0.04	27
669.92	0.04	27
669.96	0.04	27
670.00	0.04	26
670.04	0.04	26
670.08	0.04	28
670.12	0.04	27
670.16	0.04	27
670.20	0.04	27
670.24	0.04	29
670.28	0.04	27
670.32	0.04	27
670.36	0.04	27
670.40	0.04	27
670.44	0.04	26
670.48	0.04	27
670.52	0.04	27
670.56	0.04	27
670.60	0.04	27
670.64	0.04	27
670.68	0.04	27
670.72	0.04	27
670.76	0.04	28
670.80	0.04	28
670.84	0.04	28
670.88	0.04	28
670.92	0.04	28
670.96	0.04	27
671.00	0.04	-57
671.04	0.04	-56
671.08	0.04	-56
671.12	0.04	-55
671.16	0.04	-56
671.20	0.04	-55
671.24	0.04	-55
671.28	0.04	-54
671.32	0.04	-54
671.36	0.04	-53
671.40	0.04	-53
671.44	0.04	-52
671.48	0.04	-52
671.52	0.04	-52
671.56	0.04	-52
671.60	0.04	-51
671.64	0.04	-52
671.68	0.04	-53
671.72	0.04	-52
671.76	0.04	-52
671.80	0.04	-52
671.84	0.04	-53
671.88	0.04	-53
671.92	0.04	-52
671.96	0.04	-52
672.00	0.04	-53
672.04	0.04	-52
672.08	0.04	-54
672.12	0.04	-52
672.16	0.04	-53
672.20	0.04	-53
672.24	0.04	-53
672.28	0.04	-54
672.32	0.04	-53
672.36	0.04	-53
672.40	0.04	-53
672.44	0.04	-52
672.48	0.04	-53
672.52	0.04	-52
672.56	0.04	-52
672.60	0.04	-53
672.64	0.04	-52
672.68	0.04	-53
672.72	0.04	-53
672.76	0.04	-51
672.80	0.04	-51
672.84	0.04	-54
672.88	0.04	-54
672.92	0.04	-54
672.96	0.04	-55
673.00	0.04	-54
673.04	0.04	-54
673.08	0.04	-55
673.12	0.04	-54
673.16	0.04	-54
673.20	0.04	-54
673.24	0.04	-54
673.28	0.04	-54
673.32	0.04	-56
673.36	0.04	-56
673.40	0.04	-55
673.44	0.04	-55
673.48	0.04	-55
673.52	0.04	-56
673.56	0.04	-55
673.60	0.04	-55
673.64	0.04	-57
673.68	0.04	-56
673.72	0.04	-55
673.76	0.04	-56
673.80	0.04	-57
673.84	0.04	-56
673.88	0.04	-57
673.92	0.04	-56
673.96	0.04	-57
674.00	0.04	-57
674.04	0.04	-57
674.08	0.04	-58
674.12	0.04	-58
674.16	0.04	-57
674.20	0.04	-56
674.24	0.04	-56
674.28	0.04	-56
674.32	0.04	-56
674.36	0.04	-56
674.40	0.04	-54
674.44	0.04	-57
674.48	0.04	-55
674.52	0.04	-56
674.56	0.04	-55
674.60	0.04	-57
674.64	0.04	-55
674.68	0.04	-54
674.72	0.04	-53
674.76	0.04	-55
674.80	0.04	-54
674.84	0.04	-55
674.88	0.04	-54
674.92	0.04	-55
674.96	0.04	-55
675.00	0.04	-54
675.04	0.04	-54
675.08	0.04	-54
675.12	0.04	-54
675.16	0.04	-53
675.20	0.04	-54
675.24	0.04	-54
675.28	0.04	-52
675.32	0.04	-52
675.36	0.04	-52
675.40	0.04	-52
675.44	0.04	-52
675.48	0.04	-52
675.52	0.04	-53
675.56	0.04	-52
675.60	0.04	-52
675.64	0.04	-52
675.68	0.04	-51
675.72	0.04	-51
675.76	0.04	-51
675.80	0.04	-51
675.84	0.04	-51
675.88	0.04	-51
675.92	0.04	-51
675.96	0.04	-50
676.00	0.04	-51
676.04	0.04	-52
676.08	0.04	-51
676.12	0.04	-51
676.16	0.04	-51
676.20	0.04	-51
676.24	0.04	-51
676.28	0.04	-53
676.32	0.04	-51
676.36	0.04	-52
676.40	0.04	-50
676.44	0.04	-49
676.48	0.04	-50
676.52	0.04	-50
676.56	0.04	-50
676.60	0.04	-48
676.64	0.04	-47
676.68	0.04	-48
676.72	0.04	-47
676.76	0.04	-46
676.80	0.04	-47
676.84	0.04	-47
676.88	0.04	-45
676.92	0.04	-45
676.96	0.04	-45
677.00	0.04	-47
677.04	0.04	-47
677.08	0.04	-46
677.12	0.04	-46
677.16	0.04	-47
677.20	0.04	-46
677.24	0.04	-46
677.28	0.04	-46
677.32	0.04	-46
677.36	0.04	-45
677.40	0.04	-46
677.44	0.04	-47
677.48	0.04	-46
677.52	0.04	-46
677.56	0.04	-47
677.60	0.04	-46
677.64	0.04	-48
677.68	0.04	-48
677.72	0.04	-46
677.76	0.04	-47
677.80	0.04	-47
677.84	0.04	-47
677.88	0.04	-46
677.92	0.04	-47
677.96	0.04	-47
678.00	0.04	-48
678.04	0.04	-48
678.08	0.04	-47
678.12	0.04	-47
678.16	0.04	-46
678.20	0.04	-47
678.24	0.04	-46
678.28	0.04	-47
678.32	0.04	-46
678.36	0.04	-46
678.40	0.04	-47
678.44	0.04	-46
678.48	0.04	-46
678.52	0.04	-47
678.56	0.04	-47
678.60	0.04	-47
678.64	0.04	-47
678.68	0.04	-47
678.72	0.04	-48
678.76	0.04	-47
678.80	0.04	-46
678.84	0.04	-46
678.88	0.04	-45
678.92	0.04	-46
678.96	0.04	-45
679.00	0.04	-45
679.04	0.04	16
679.08	0.04	17
679.12	0.04	17
679.16	0.04	16
679.20	0.04	17
679.24	0.04	17
679.28	0.04	17
679.32	0.04	16
679.36	0.04	16
679.40	0.04	16
679.44	0.04	17
679.48	0.04	17
679.52	0.04	17
679.56	0.04	17
679.60	0.04	17
679.64	0.04	17
679.68	0.04	17
679.72	0.04	16
679.76	0.04	17
679.80	0.04	16
679.84	0.04	17
679.88	0.04	16
679.92	0.04	17
679.96	0.04	16
680.00	0.04	18
680.04	0.04	17
680.08	0.04	16
680.12	0.04	15
680.16	0.04	16
680.20	0.04	15
680.24	0.04	17
680.28	0.04	16
680.32	0.04	15
680.36	0.04	15
680.40	0.04	17
680.44	0.04	16
680.48	0.04	17
680.52	0.04	16
680.56	0.04	16
680.60	0.04	15
680.64	0.04	16
680.68	0.04	16
680.72	0.04	18
680.76	0.04	16
680.80	0.04	17
680.84	0.04	15
680.88	0.04	17
680.92	0.04	17
680.96	0.04	17
681.00	0.04	16
681.04	0.04	17
681.08	0.04	16
681.12	0.04	17
681.16	0.04	16
681.20	0.04	17
681.24	0.04	16
681.28	0.04	16
681.32	0.04	16
681.36	0.04	16
681.40	0.04	16
681.44	0.04	16
681.48	0.04	15
681.52	0.04	17
681.56	0.04	17
681.60	0.04	16
681.64	0.04	16
681.68	0.04	16
681.72	0.04	16
681.76	0.04	17
681.80	0.04	15
681.84	0.04	15
681.88	0.04	16
681.92	0.04	16
681.96	0.04	15
682.00	0.04	15
682.04	0.04	15
682.08	0.04	16
682.12	0.04	16
682.16	0.04	16
682.20	0.04	15
682.24	0.04	-15
682.28	0.04	-16
682.32	0.04	-14
682.36	0.04	-15
682.40	0.04	-14
682.44	0.04	-14
682.48	0.04	-13
682.52	0.04	-14
682.56	0.04	-14
682.60	0.04	-14
682.64	0.04	-14
682.68	0.04	-14
682.72	0.04	-14
682.76	0.04	-15
682.80	0.04	-15
682.84	0.04	-15
682.88	0.04	-15
682.92	0.04	-15
682.96	0.04	-14
683.00	0.04	-14
683.04	0.04	-13
683.08	0.04	-15
683.12	0.04	-14
683.16	0.04	-14
683.20	0.04	-15
683.24	0.04	-13
683.28	0.04	-14
683.32	0.04	-13
683.36	0.04	-14
683.40	0.04	-14
683.44	0.04	-13
683.48	0.04	-13
683.52	0.04	-12
683.56	0.04	-14
683.60	0.04	-12
683.64	0.04	-13
683.68	0.04	-13
683.72	0.04	-14
683.76	0.04	-13
683.80	0.04	-13
683.84	0.04	-12
683.88	0.04	-13
683.92	0.04	-13
683.96	0.04	-13
684.00	0.04	-13
684.04	0.04	-14
684.08	0.04	-13
684.12	0.04	-14
684.16	0.04	-15
684.20	0.04	-15
684.24	0.04	-14
684.28	0.04	-15
684.32	0.04	-13
684.36	0.04	-15
684.40	0.04	-15
684.44	0.04	-15
684.48	0.04	-15
684.52	0.04	-15
684.56	0.04	-15
684.60	0.04	-16
684.64	0.04	-14
684.68	0.04	-15
684.72	0.04	-14
684.76	0.04	-15
684.80	0.04	-15
684.84	0.04	-15
684.88	0.04	-16
684.92	0.04	-16
684.96	0.04	-17
685.00	0.04	-18
685.04	0.04	-17
685.08	0.04	-17
685.12	0.04	-19
685.16	0.04	-18
685.20	0.04	-17
685.24	0.04	-18
685.28	0.04	-16
685.32	0.04	-18
685.36	0.04	-17
685.40	0.04	-17
685.44	0.04	-17
685.48	0.04	-17
685.52	0.04	-17
685.56	0.04	-16
685.60	0.04	-16
685.64	0.04	-17
685.68	0.04	-16
685.72	0.04	-16
685.76	0.04	-16
685.80	0.04	-17
685.84	0.04	-15
685.88	0.04	-16
685.92	0.04	-16
685.96	0.04	-17
686.00	0.04	-17
686.04	0.04	-17
686.08	0.04	-17
686.12	0.04	-18
686.16	0.04	-17
686.20	0.04	-18
686.24	0.04	-17
686.28	0.04	-18
686.32	0.04	-17
686.36	0.04	-18
686.40	0.04	-17
686.44	0.04	-18
686.48	0.04	-18
686.52	0.04	-17
686.56	0.04	-16
686.60	0.04	-18
686.64	0.04	-19
686.68	0.04	-18
686.72	0.04	-17
686.76	0.04	-18
686.80	0.04	-18
686.84	0.04	-19
686.88	0.04	-17
686.92	0.04	-18
686.96	0.04	-18
687.00	0.04	-18
687.04	0.04	-19
687.08	0.04	-18
687.12	0.04	-19
687.16	0.04	-20
687.20	0.04	-18
687.24	0.04	-19
687.28	0.04	-20
687.32	0.04	-19
687.36	0.04	-20
687.40	0.04	-21
687.44	0.04	-20
687.48	0.04	-20
687.52	0.04	-20
687.56	0.04	-21
687.60	0.04	-20
687.64	0.04	-21
687.68	0.04	-21
687.72	0.04	-22
687.76	0.04	-21
687.80	0.04	-21
687.84	0.04	-21
687.88	0.04	-22
687.92	0.04	-21
687.96	0.04	-21
688.00	0.04	-22
688.04	0.04	-23
688.08	0.04	-22
688.12	0.04	-22
688.16	0.04	-21
688.20	0.04	-22
688.24	0.04	-22
688.28	0.04	-22
688.32	0.04	-21
688.36	0.04	-22
688.40	0.04	-21
688.44	0.04	-23
688.48	0.04	-22
688.52	0.04	-22
688.56	0.04	-22
688.60	0.04	-23
688.64	0.04	-23
688.68	0.04	-23
688.72	0.04	-23
688.76	0.04	-23
688.80	0.04	-23
688.84	0.04	-22
688.88	0.04	-23
688.92	0.04	-22
688.96	0.04	-23
689.00	0.04	-24
689.04	0.04	-24
689.08	0.04	-25
689.12	0.04	-23
689.16	0.04	-25
689.20	0.04	-23
689.24	0.04	14
689.28	0.04	16
689.32	0.04	16
689.36	0.04	15
689.40	0.04	15
689.44	0.04	16
689.48	0.04	15
689.52	0.04	16
689.56	0.04	15
689.60	0.04	18
689.64	0.04	19
689.68	0.04	20
689.72	0.04	20
689.76	0.04	23
689.80	0.04	23
689.84	0.04	26
689.88	0.04	27
689.92	0.04	30
689.96	0.04	29
690.00	0.04	30
690.04	0.04	29
690.08	0.04	31
690.12	0.04	31
690.16	0.04	31
690.20	0.04	33
690.24	0.04	33
690.28	0.04	33
690.32	0.04	32
690.36	0.04	33
690.40	0.04	33
690.44	0.04	32
690.48	0.04	33
690.52	0.04	34
690.56	0.04	34
690.60	0.04	33
690.64	0.04	35
690.68	0.04	35
690.72	0.04	35
690.76	0.04	34
690.80	0.04	34
690.84	0.04	28
690.88	0.04	27
690.92	0.04	26
690.96	0.04	26
691.00	0.04	25
691.04	0.04	27
691.08	0.04	24
691.12	0.04	24
691.16	0.04	25
691.20	0.04	26
691.24	0.04	24
691.28	0.04	25
691.32	0.04	26
691.36	0.04	25
691.40	0.04	25
691.44	0.04	26
691.48	0.04	25
691.52	0.04	27
691.56	0.04	26
691.60	0.04	27
691.64	0.04	27
691.68	0.04	26
691.72	0.04	27
691.76	0.04	27
691.80	0.04	27
691.84	0.04	26
691.88	0.04	26
691.92	0.04	27
691.96	0.04	25
692.00	0.04	27
692.04	0.04	25
692.08	0.04	27
692.12	0.04	26
692.16	0.04	27
692.20	0.04	26
692.24	0.04	26
692.28	0.04	27
692.32	0.04	27
692.36	0.04	26
692.40	0.04	28
692.44	0.04	26
692.48	0.04	26
692.52	0.04	26
692.56	0.04	26
692.60	0.04	27
692.64	0.04	28
692.68	0.04	27
692.72	0.04	27
692.76	0.04	28
692.80	0.04	29
692.84	0.04	28
692.88	0.04	29
692.92	0.04	28
692.96	0.04	30
693.00	0.04	28
693.04	0.04	29
693.08	0.04	29
693.12	0.04	31
693.16	0.04	30
693.20	0.04	30
693.24	0.04	29
693.28	0.04	29
693.32	0.04	29
693.36	0.04	30
693.40	0.04	30
693.44	0.04	30
693.48	0.04	29
693.52	0.04	31
693.56	0.04	29
693.60	0.04	31
693.64	0.04	31
693.68	0.04	32
693.72	0.04	32
693.76	0.04	32
693.80	0.04	33
693.84	0.04	34
693.88	0.04	45
693.92	0.04	48
693.96	0.04	48
694.00	0.04	51
694.04	0.04	50
694.08	0.04	50
694.12	0.04	50
694.16	0.04	51
694.20	0.04	51
694.24	0.04	52
694.28	0.04	52
694.32	0.04	53
694.36	0.04	53
694.40	0.04	53
694.44	0.04	52
694.48	0.04	53
694.52	0.04	52
694.56	0.04	53
694.60	0.04	53
694.64	0.04	55
694.68	0.04	55
694.72	0.04	55
694.76	0.04	54
694.80	0.04	55
694.84	0.04	55
694.88	0.04	57
694.92	0.04	56
694.96	0.04	57
695.00	0.04	56
695.04	0.04	56
695.08	0.04	56
695.12	0.04	55
695.16	0.04	53
695.20	0.04	52
695.24	0.04	50
695.28	0.04	49
695.32	0.04	48
695.36	0.04	49
695.40	0.04	33
695.44	0.04	34
695.48	0.04	33
695.52	0.04	34
695.56	0.04	32
695.60	0.04	33
695.64	0.04	34
695.68	0.04	33
695.72	0.04	32
695.76	0.04	32
695.80	0.04	32
695.84	0.04	34
695.88	0.04	32
695.92	0.04	32
695.96	0.04	33
696.00	0.04	32
696.04	0.04	32
696.08	0.04	33
696.12	0.04	31
696.16	0.04	32
696.20	0.04	31
696.24	0.04	32
696.28	0.04	33
696.32	0.04	33
696.36	0.04	33
696.40	0.04	33
696.44	0.04	32
696.48	0.04	34
696.52	0.04	35
696.56	0.04	35
696.60	0.04	34
696.64	0.04	34
696.68	0.04	35
696.72	0.04	36
696.76	0.04	36
696.80	0.04	37
696.84	0.04	36
696.88	0.04	36
696.92	0.04	36
696.96	0.04	36
697.00	0.04	50
697.04	0.04	53
697.08	0.04	50
697.12	0.04	51
697.16	0.04	49
697.20	0.04	50
697.24	0.04	49
697.28	0.04	48
697.32	0.04	46
697.36	0.04	47
697.40	0.04	45
697.44	0.04	47
697.48	0.04	46
697.52	0.04	45
697.56	0.04	43
697.60	0.04	45
697.64	0.04	45
697.68	0.04	47
697.72	0.04	46
697.76	0.04	47
697.80	0.04	46
697.84	0.04	47
697.88	0.04	47
697.92	0.04	47
697.96	0.04	44
698.00	0.04	46
698.04	0.04	44
698.08	0.04	45
698.12	0.04	44
698.16	0.04	44
698.20	0.04	43
698.24	0.04	45
698.28	0.04	43
698.32	0.04	43
698.36	0.04	42
698.40	0.04	44
698.44	0.04	42
698.48	0.04	44
698.52	0.04	45
698.56	0.04	44
698.60	0.04	43
698.64	0.04	43
698.68	0.04	43
698.72	0.04	43
698.76	0.04	42
698.80	0.04	42
698.84	0.04	41
698.88	0.04	43
698.92	0.04	43
698.96	0.04	43
699.00	0.04	43
699.04	0.04	44
699.08	0.04	40
699.12	0.04	42
699.16	0.04	42
699.20	0.04	42
699.24	0.04	42
699.28	0.04	43
699.32	0.04	42
699.36	0.04	43
699.40	0.04	43
699.44	0.04	43
699.48	0.04	42
699.52	0.04	43
699.56	0.04	43
699.60	0.04	43
699.64	0.04	41
699.68	0.04	42
699.72	0.04	42
699.76	0.04	42
699.80	0.04	43
699.84	0.04	42
699.88	0.04	42
699.92	0.04	43
699.96	0.04	42
700.00	0.04	44
700.04	0.04	42
700.08	0.04	44
700.12	0.04	42
700.16	0.04	42
700.20	0.04	41
700.24	0.04	41
700.28	0.04	41
700.32	0.04	42
700.36	0.04	41
700.40	0.04	43
700.44	0.04	41
700.48	0.04	42
700.52	0.04	43
700.56	0.04	42
700.60	0.04	42
700.64	0.04	42
700.68	0.04	41
700.72	0.04	41
700.76	0.04	41
700.80	0.04	42
700.84	0.04	41
700.88	0.04	41
700.92	0.04	41
700.96	0.04	43
701.00	0.04	40
701.04	0.04	42
701.08	0.04	40
701.12	0.04	42
701.16	0.04	40
701.20	0.04	41
701.24	0.04	40
701.28	0.04	41
701.32	0.04	41
701.36	0.04	41
701.40	0.04	40
701.44	0.04	41
701.48	0.04	41
701.52	0.04	41
701.56	0.04	41
701.60	0.04	41
701.64	0.04	41
701.68	0.04	41
701.72	0.04	41
701.76	0.04	40
701.80	0.04	40
701.84	0.04	40
701.88	0.04	40
701.92	0.04	41
701.96	0.04	39
702.00	0.04	41
702.04	0.04	40
702.08	0.04	41
702.12	0.04	41
702.16	0.04	40
702.20	0.04	40
702.24	0.04	41
702.28	0.04	41
702.32	0.04	41
702.36	0.04	41
702.40	0.04	41
702.44	0.04	41
702.48	0.04	41
702.52	0.04	41
702.56	0.04	41
702.60	0.04	39
702.64	0.04	39
702.68	0.04	40
702.72	0.04	40
702.76	0.04	38
702.80	0.04	38
702.84	0.04	39
702.88	0.04	39
702.92	0.04	38
702.96	0.04	39
703.00	0.04	38
703.04	0.04	38
