onset	duration	brlr
709.84	0.04	-22
709.88	0.04	-22
709.92	0.04	-21
709.96	0.04	-22
710.00	0.04	-21
710.04	0.04	-21
710.08	0.04	-21
710.12	0.04	-20
710.16	0.04	-20
710.20	0.04	-20
710.24	0.04	-19
710.28	0.04	-21
710.32	0.04	-21
710.36	0.04	-21
710.40	0.04	-21
710.44	0.04	-21
710.48	0.04	-23
710.52	0.04	-22
710.56	0.04	-20
710.60	0.04	-20
710.64	0.04	-20
710.68	0.04	-20
710.72	0.04	-22
710.76	0.04	-20
710.80	0.04	-19
710.84	0.04	-19
710.88	0.04	-19
710.92	0.04	-19
710.96	0.04	-19
711.00	0.04	-19
711.04	0.04	-18
711.08	0.04	-17
711.12	0.04	-18
711.16	0.04	-18
711.20	0.04	-18
711.24	0.04	-20
711.28	0.04	-20
711.32	0.04	-20
711.36	0.04	-20
711.40	0.04	-20
711.44	0.04	-19
711.48	0.04	-20
711.52	0.04	-21
711.56	0.04	-21
711.60	0.04	-21
711.64	0.04	-21
711.68	0.04	-21
711.72	0.04	-21
711.76	0.04	-22
711.80	0.04	-22
711.84	0.04	-21
711.88	0.04	-22
711.92	0.04	-21
711.96	0.04	-21
712.00	0.04	-20
712.04	0.04	-20
712.08	0.04	-20
712.12	0.04	-20
712.16	0.04	-19
712.20	0.04	-18
712.24	0.04	-19
712.28	0.04	-19
712.32	0.04	-18
712.36	0.04	-17
712.40	0.04	-17
712.44	0.04	-17
712.48	0.04	-16
712.52	0.04	-17
712.56	0.04	-17
712.60	0.04	-16
712.64	0.04	-16
712.68	0.04	-16
712.72	0.04	-16
712.76	0.04	-16
712.80	0.04	-16
712.84	0.04	-17
712.88	0.04	-17
712.92	0.04	-16
712.96	0.04	-16
713.00	0.04	-18
713.04	0.04	-18
713.08	0.04	-18
713.12	0.04	-18
713.16	0.04	-19
713.20	0.04	-19
713.24	0.04	-19
713.28	0.04	-19
713.32	0.04	-18
713.36	0.04	-19
713.40	0.04	-18
713.44	0.04	-18
713.48	0.04	-18
713.52	0.04	-18
713.56	0.04	-17
713.60	0.04	-17
713.64	0.04	-18
713.68	0.04	-18
713.72	0.04	-18
713.76	0.04	-18
713.80	0.04	-18
713.84	0.04	-17
713.88	0.04	-17
713.92	0.04	-17
713.96	0.04	-16
714.00	0.04	-17
714.04	0.04	-17
714.08	0.04	-17
714.12	0.04	-17
714.16	0.04	-17
714.20	0.04	-16
714.24	0.04	-17
714.28	0.04	-17
714.32	0.04	-16
714.36	0.04	-16
714.40	0.04	-15
714.44	0.04	-15
714.48	0.04	-16
714.52	0.04	-15
714.56	0.04	-15
714.60	0.04	-15
714.64	0.04	-15
714.68	0.04	-15
714.72	0.04	-15
714.76	0.04	-15
714.80	0.04	-15
714.84	0.04	-15
714.88	0.04	-16
714.92	0.04	-15
714.96	0.04	-15
715.00	0.04	-15
715.04	0.04	-15
715.08	0.04	-15
715.12	0.04	-16
715.16	0.04	-16
715.20	0.04	-16
715.24	0.04	-15
715.28	0.04	-17
715.32	0.04	-17
715.36	0.04	-18
715.40	0.04	-18
715.44	0.04	-20
715.48	0.04	-20
715.52	0.04	-18
715.56	0.04	-18
715.60	0.04	-18
715.64	0.04	-18
715.68	0.04	-17
715.72	0.04	-19
715.76	0.04	-19
715.80	0.04	-18
715.84	0.04	-18
715.88	0.04	-18
715.92	0.04	-18
715.96	0.04	-17
716.00	0.04	-17
716.04	0.04	-18
716.08	0.04	-18
716.12	0.04	-17
716.16	0.04	-17
716.20	0.04	-17
716.24	0.04	-16
716.28	0.04	-16
716.32	0.04	-16
716.36	0.04	-16
716.40	0.04	-16
716.44	0.04	-16
716.48	0.04	-16
716.52	0.04	-16
716.56	0.04	-17
716.60	0.04	-17
716.64	0.04	-17
716.68	0.04	-16
716.72	0.04	-17
716.76	0.04	-16
716.80	0.04	-16
716.84	0.04	-16
716.88	0.04	-16
716.92	0.04	-16
716.96	0.04	-15
717.00	0.04	-15
717.04	0.04	-15
717.08	0.04	-15
717.12	0.04	-15
717.16	0.04	-15
717.20	0.04	-15
717.24	0.04	-16
717.28	0.04	-16
717.32	0.04	-15
717.36	0.04	-15
717.40	0.04	-16
717.44	0.04	-17
717.48	0.04	-17
717.52	0.04	-18
717.56	0.04	-18
717.60	0.04	-18
717.64	0.04	-18
717.68	0.04	-18
717.72	0.04	-18
717.76	0.04	-19
717.80	0.04	-19
717.84	0.04	-19
717.88	0.04	-18
717.92	0.04	-18
717.96	0.04	-19
718.00	0.04	-19
718.04	0.04	-18
718.08	0.04	-19
718.12	0.04	-18
718.16	0.04	-18
718.20	0.04	-18
718.24	0.04	-18
718.28	0.04	-18
718.32	0.04	-18
718.36	0.04	-16
718.40	0.04	-16
718.44	0.04	-16
718.48	0.04	-16
718.52	0.04	-17
718.56	0.04	-16
718.60	0.04	-16
718.64	0.04	-18
718.68	0.04	-17
718.72	0.04	-18
718.76	0.04	-19
718.80	0.04	-18
718.84	0.04	-18
718.88	0.04	-18
718.92	0.04	-18
718.96	0.04	-19
719.00	0.04	-17
719.04	0.04	-18
719.08	0.04	-18
719.12	0.04	-19
719.16	0.04	-18
719.20	0.04	-18
719.24	0.04	-19
719.28	0.04	-17
719.32	0.04	-19
719.36	0.04	-18
719.40	0.04	-17
719.44	0.04	-18
719.48	0.04	-18
719.52	0.04	-18
719.56	0.04	-17
719.60	0.04	-18
719.64	0.04	-19
719.68	0.04	-19
719.72	0.04	-19
719.76	0.04	-19
719.80	0.04	-17
719.84	0.04	-17
719.88	0.04	-17
719.92	0.04	-18
719.96	0.04	-17
720.00	0.04	-18
720.04	0.04	-18
720.08	0.04	-18
720.12	0.04	-17
720.16	0.04	-18
720.20	0.04	-16
720.24	0.04	-16
720.28	0.04	-15
720.32	0.04	-16
720.36	0.04	-14
720.40	0.04	-15
720.44	0.04	-16
720.48	0.04	-15
720.52	0.04	-16
720.56	0.04	-15
720.60	0.04	-15
720.64	0.04	-14
720.68	0.04	-14
720.72	0.04	-14
720.76	0.04	-13
720.80	0.04	-13
720.84	0.04	-14
720.88	0.04	-14
720.92	0.04	-14
720.96	0.04	-14
721.00	0.04	-14
721.04	0.04	-14
721.08	0.04	-14
721.12	0.04	-15
721.16	0.04	-15
721.20	0.04	-16
721.24	0.04	-16
721.28	0.04	-16
721.32	0.04	-15
721.36	0.04	-16
721.40	0.04	-16
721.44	0.04	-16
721.48	0.04	-17
721.52	0.04	-16
721.56	0.04	-16
721.60	0.04	-16
721.64	0.04	-16
721.68	0.04	-16
721.72	0.04	-16
721.76	0.04	-16
721.80	0.04	-16
721.84	0.04	-16
721.88	0.04	-16
721.92	0.04	-14
721.96	0.04	-14
722.00	0.04	-15
722.04	0.04	-14
722.08	0.04	-14
722.12	0.04	-14
722.16	0.04	-14
722.20	0.04	-15
722.24	0.04	-15
722.28	0.04	-14
722.32	0.04	-15
722.36	0.04	-15
722.40	0.04	-15
722.44	0.04	-15
722.48	0.04	-15
722.52	0.04	-14
722.56	0.04	-15
722.60	0.04	-15
722.64	0.04	-14
722.68	0.04	-15
722.72	0.04	-15
722.76	0.04	-15
722.80	0.04	-15
722.84	0.04	-15
722.88	0.04	-16
722.92	0.04	-16
722.96	0.04	-16
723.00	0.04	-16
723.04	0.04	-16
723.08	0.04	-16
723.12	0.04	-17
723.16	0.04	-16
723.20	0.04	-17
723.24	0.04	-17
723.28	0.04	-17
723.32	0.04	-17
723.36	0.04	-17
723.40	0.04	-16
723.44	0.04	-17
723.48	0.04	-16
723.52	0.04	-17
723.56	0.04	-15
723.60	0.04	-15
723.64	0.04	-15
723.68	0.04	-15
723.72	0.04	-15
723.76	0.04	-14
723.80	0.04	-14
723.84	0.04	-14
723.88	0.04	-14
723.92	0.04	-13
723.96	0.04	-11
724.00	0.04	-13
724.04	0.04	-13
724.08	0.04	-13
724.12	0.04	-13
724.16	0.04	-12
724.20	0.04	-12
724.24	0.04	-13
724.28	0.04	-14
724.32	0.04	-14
724.36	0.04	-13
724.40	0.04	-13
724.44	0.04	-14
724.48	0.04	-14
724.52	0.04	-14
724.56	0.04	-12
724.60	0.04	-13
724.64	0.04	-12
724.68	0.04	-13
724.72	0.04	-12
724.76	0.04	-12
724.80	0.04	-10
724.84	0.04	-11
724.88	0.04	-10
724.92	0.04	-10
724.96	0.04	-10
725.00	0.04	-11
725.04	0.04	-11
725.08	0.04	-10
725.12	0.04	-9
725.16	0.04	-9
725.20	0.04	-8
725.24	0.04	-7
725.28	0.04	-7
725.32	0.04	-8
725.36	0.04	-7
725.40	0.04	-7
725.44	0.04	-7
725.48	0.04	-7
725.52	0.04	-7
725.56	0.04	-7
725.60	0.04	-7
725.64	0.04	-7
725.68	0.04	-7
725.72	0.04	-6
725.76	0.04	-6
725.80	0.04	-6
725.84	0.04	-6
725.88	0.04	-6
725.92	0.04	-6
725.96	0.04	-6
726.00	0.04	-6
726.04	0.04	-6
726.08	0.04	-6
726.12	0.04	-6
726.16	0.04	-6
726.20	0.04	-5
726.24	0.04	-5
726.28	0.04	-5
726.32	0.04	-4
726.36	0.04	-3
726.40	0.04	-3
726.44	0.04	-3
726.48	0.04	-4
726.52	0.04	-3
726.56	0.04	-4
726.60	0.04	-3
726.64	0.04	-3
726.68	0.04	-4
726.72	0.04	-4
726.76	0.04	-4
726.80	0.04	-5
726.84	0.04	-5
726.88	0.04	-6
726.92	0.04	-6
726.96	0.04	-7
727.00	0.04	-7
727.04	0.04	-7
727.08	0.04	-7
727.12	0.04	-9
727.16	0.04	-9
727.20	0.04	-9
727.24	0.04	-9
727.28	0.04	-8
727.32	0.04	-8
727.36	0.04	-8
727.40	0.04	-8
727.44	0.04	-8
727.48	0.04	-9
727.52	0.04	-8
727.56	0.04	-8
727.60	0.04	-9
727.64	0.04	-9
727.68	0.04	-9
727.72	0.04	-9
727.76	0.04	-11
727.80	0.04	-10
727.84	0.04	-11
727.88	0.04	-11
727.92	0.04	-11
727.96	0.04	-10
728.00	0.04	-11
728.04	0.04	-11
728.08	0.04	-11
728.12	0.04	-10
728.16	0.04	-11
728.20	0.04	-11
728.24	0.04	-11
728.28	0.04	-11
728.32	0.04	-11
728.36	0.04	-13
728.40	0.04	-13
728.44	0.04	-13
728.48	0.04	-11
728.52	0.04	-12
728.56	0.04	-12
728.60	0.04	-12
728.64	0.04	-12
728.68	0.04	-13
728.72	0.04	-12
728.76	0.04	-12
728.80	0.04	-12
728.84	0.04	-12
728.88	0.04	-14
728.92	0.04	-13
728.96	0.04	-13
729.00	0.04	-13
729.04	0.04	-13
729.08	0.04	-13
729.12	0.04	-14
729.16	0.04	-13
729.20	0.04	-14
729.24	0.04	-14
729.28	0.04	-14
729.32	0.04	-14
729.36	0.04	-14
729.40	0.04	-15
729.44	0.04	-15
729.48	0.04	-15
729.52	0.04	-15
729.56	0.04	-15
729.60	0.04	-15
729.64	0.04	-15
729.68	0.04	-14
729.72	0.04	-14
729.76	0.04	-15
729.80	0.04	-15
729.84	0.04	-14
729.88	0.04	-16
729.92	0.04	-16
729.96	0.04	-16
730.00	0.04	-16
730.04	0.04	-17
730.08	0.04	-18
730.12	0.04	-17
730.16	0.04	-19
730.20	0.04	-19
730.24	0.04	-20
730.28	0.04	-20
730.32	0.04	-20
730.36	0.04	-20
730.40	0.04	-20
730.44	0.04	-20
730.48	0.04	-20
730.52	0.04	-20
730.56	0.04	-20
730.60	0.04	-20
730.64	0.04	-21
730.68	0.04	-20
730.72	0.04	-21
730.76	0.04	-22
730.80	0.04	-23
730.84	0.04	-22
730.88	0.04	-22
730.92	0.04	-23
730.96	0.04	-23
731.00	0.04	-23
731.04	0.04	-23
731.08	0.04	-23
731.12	0.04	-23
731.16	0.04	-24
731.20	0.04	-24
731.24	0.04	-24
731.28	0.04	-25
731.32	0.04	-25
731.36	0.04	-25
731.40	0.04	-25
731.44	0.04	-25
731.48	0.04	-25
731.52	0.04	-25
731.56	0.04	-25
731.60	0.04	-25
731.64	0.04	-25
731.68	0.04	-26
731.72	0.04	-25
731.76	0.04	-25
731.80	0.04	-26
731.84	0.04	-26
731.88	0.04	-26
731.92	0.04	-26
731.96	0.04	-25
732.00	0.04	-26
732.04	0.04	-26
732.08	0.04	-26
732.12	0.04	-25
732.16	0.04	-27
732.20	0.04	-27
732.24	0.04	-26
732.28	0.04	-26
732.32	0.04	-26
732.36	0.04	-26
732.40	0.04	-26
732.44	0.04	-26
732.48	0.04	-26
732.52	0.04	-26
732.56	0.04	-26
732.60	0.04	-26
732.64	0.04	-26
732.68	0.04	-26
732.72	0.04	-25
732.76	0.04	-25
732.80	0.04	-25
732.84	0.04	-25
732.88	0.04	-25
732.92	0.04	-25
732.96	0.04	-25
733.00	0.04	-25
733.04	0.04	-25
733.08	0.04	-25
733.12	0.04	-25
733.16	0.04	-25
733.20	0.04	-25
733.24	0.04	-25
733.28	0.04	-24
733.32	0.04	-25
733.36	0.04	-24
733.40	0.04	-24
733.44	0.04	-24
733.48	0.04	-25
733.52	0.04	-24
733.56	0.04	-25
733.60	0.04	-26
733.64	0.04	-26
733.68	0.04	-26
733.72	0.04	-26
733.76	0.04	-26
733.80	0.04	-26
733.84	0.04	-26
733.88	0.04	-26
733.92	0.04	-26
733.96	0.04	-26
734.00	0.04	-26
734.04	0.04	-26
734.08	0.04	-27
734.12	0.04	-26
734.16	0.04	-26
734.20	0.04	-27
734.24	0.04	-27
734.28	0.04	-27
734.32	0.04	-27
734.36	0.04	-27
734.40	0.04	-27
734.44	0.04	-27
734.48	0.04	-27
734.52	0.04	-27
734.56	0.04	-27
734.60	0.04	-27
734.64	0.04	-27
734.68	0.04	-27
734.72	0.04	-27
734.76	0.04	-26
734.80	0.04	-25
734.84	0.04	-27
734.88	0.04	-27
734.92	0.04	-27
734.96	0.04	-27
735.00	0.04	-26
735.04	0.04	-26
735.08	0.04	-26
735.12	0.04	-26
735.16	0.04	-25
735.20	0.04	-25
735.24	0.04	-25
735.28	0.04	-25
735.32	0.04	-25
735.36	0.04	-25
735.40	0.04	-25
735.44	0.04	-24
735.48	0.04	-24
735.52	0.04	-24
735.56	0.04	-24
735.60	0.04	-23
735.64	0.04	-23
735.68	0.04	-23
735.72	0.04	-23
735.76	0.04	-23
735.80	0.04	-21
735.84	0.04	-21
735.88	0.04	-20
735.92	0.04	-20
735.96	0.04	-20
736.00	0.04	-20
736.04	0.04	-20
736.08	0.04	-20
736.12	0.04	-20
736.16	0.04	-20
736.20	0.04	-20
736.24	0.04	-20
736.28	0.04	-19
736.32	0.04	-19
736.36	0.04	-19
736.40	0.04	-19
736.44	0.04	-19
736.48	0.04	-19
736.52	0.04	-19
736.56	0.04	-19
736.60	0.04	-18
736.64	0.04	-18
736.68	0.04	-18
736.72	0.04	-18
736.76	0.04	-19
736.80	0.04	-20
736.84	0.04	-19
736.88	0.04	-19
736.92	0.04	-19
736.96	0.04	-19
737.00	0.04	-20
737.04	0.04	-21
737.08	0.04	-20
737.12	0.04	-21
737.16	0.04	-21
737.20	0.04	-20
737.24	0.04	-21
737.28	0.04	-21
737.32	0.04	-21
737.36	0.04	-21
737.40	0.04	-21
737.44	0.04	-21
737.48	0.04	-21
737.52	0.04	-21
737.56	0.04	-21
737.60	0.04	-21
737.64	0.04	-21
737.68	0.04	-22
737.72	0.04	-22
737.76	0.04	-21
737.80	0.04	-22
737.84	0.04	-22
737.88	0.04	-21
737.92	0.04	28
737.96	0.04	30
738.00	0.04	28
738.04	0.04	30
738.08	0.04	29
738.12	0.04	29
738.16	0.04	30
738.20	0.04	29
738.24	0.04	29
738.28	0.04	29
738.32	0.04	29
738.36	0.04	29
738.40	0.04	29
738.44	0.04	29
738.48	0.04	29
738.52	0.04	29
738.56	0.04	28
738.60	0.04	29
738.64	0.04	28
738.68	0.04	28
738.72	0.04	5
738.76	0.04	-17
738.80	0.04	-11
738.84	0.04	-18
738.88	0.04	-18
738.92	0.04	-16
738.96	0.04	-12
739.00	0.04	-3
739.04	0.04	7
739.08	0.04	16
739.12	0.04	10
739.16	0.04	5
739.20	0.04	14
739.24	0.04	25
739.28	0.04	29
739.32	0.04	30
739.36	0.04	30
739.40	0.04	29
739.44	0.04	28
739.48	0.04	27
739.52	0.04	5
739.56	0.04	3
739.60	0.04	3
739.64	0.04	4
739.68	0.04	5
739.72	0.04	7
739.76	0.04	8
739.80	0.04	9
739.84	0.04	9
739.88	0.04	8
739.92	0.04	6
739.96	0.04	3
740.00	0.04	2
740.04	0.04	0
740.08	0.04	-3
740.12	0.04	-3
740.16	0.04	-4
740.20	0.04	-4
740.24	0.04	-3
740.28	0.04	-3
740.32	0.04	-3
740.36	0.04	-1
740.40	0.04	0
740.44	0.04	0
740.48	0.04	2
740.52	0.04	3
740.56	0.04	6
740.60	0.04	8
740.64	0.04	12
740.68	0.04	13
740.72	0.04	15
740.76	0.04	18
740.80	0.04	23
740.84	0.04	28
740.88	0.04	34
740.92	0.04	39
740.96	0.04	39
741.00	0.04	40
741.04	0.04	39
741.08	0.04	40
741.12	0.04	39
741.16	0.04	40
741.20	0.04	34
741.24	0.04	28
741.28	0.04	20
741.32	0.04	12
741.36	0.04	7
741.40	0.04	3
741.44	0.04	2
741.48	0.04	1
741.52	0.04	0
741.56	0.04	4
741.60	0.04	5
741.64	0.04	7
741.68	0.04	8
741.72	0.04	11
741.76	0.04	12
741.80	0.04	13
741.84	0.04	13
741.88	0.04	9
741.92	0.04	5
741.96	0.04	3
742.00	0.04	3
742.04	0.04	9
742.08	0.04	11
742.12	0.04	13
742.16	0.04	13
742.20	0.04	14
742.24	0.04	18
742.28	0.04	20
742.32	0.04	23
742.36	0.04	25
742.40	0.04	28
742.44	0.04	31
742.48	0.04	33
742.52	0.04	35
742.56	0.04	37
742.60	0.04	41
742.64	0.04	43
742.68	0.04	47
742.72	0.04	47
742.76	0.04	47
742.80	0.04	47
742.84	0.04	48
742.88	0.04	50
742.92	0.04	50
742.96	0.04	52
743.00	0.04	53
743.04	0.04	54
743.08	0.04	57
743.12	0.04	59
743.16	0.04	61
743.20	0.04	61
743.24	0.04	63
743.28	0.04	64
743.32	0.04	63
743.36	0.04	64
743.40	0.04	64
743.44	0.04	64
743.48	0.04	63
743.52	0.04	62
743.56	0.04	62
743.60	0.04	62
743.64	0.04	62
743.68	0.04	62
743.72	0.04	61
743.76	0.04	61
743.80	0.04	60
743.84	0.04	60
743.88	0.04	62
743.92	0.04	62
743.96	0.04	62
744.00	0.04	62
744.04	0.04	61
744.08	0.04	61
744.12	0.04	60
744.16	0.04	61
744.20	0.04	61
744.24	0.04	60
744.28	0.04	60
744.32	0.04	60
744.36	0.04	59
744.40	0.04	60
744.44	0.04	61
744.48	0.04	61
744.52	0.04	63
744.56	0.04	63
744.60	0.04	63
744.64	0.04	63
744.68	0.04	65
744.72	0.04	65
744.76	0.04	65
744.80	0.04	65
744.84	0.04	66
744.88	0.04	67
744.92	0.04	68
744.96	0.04	67
745.00	0.04	67
745.04	0.04	67
745.08	0.04	67
745.12	0.04	68
745.16	0.04	69
745.20	0.04	71
745.24	0.04	71
745.28	0.04	72
745.32	0.04	75
745.36	0.04	75
745.40	0.04	75
745.44	0.04	75
745.48	0.04	76
745.52	0.04	76
745.56	0.04	77
745.60	0.04	75
745.64	0.04	75
745.68	0.04	76
745.72	0.04	76
745.76	0.04	76
745.80	0.04	74
745.84	0.04	74
745.88	0.04	75
745.92	0.04	74
745.96	0.04	74
746.00	0.04	75
746.04	0.04	73
746.08	0.04	74
746.12	0.04	74
746.16	0.04	75
746.20	0.04	74
746.24	0.04	73
746.28	0.04	73
746.32	0.04	72
746.36	0.04	72
746.40	0.04	72
746.44	0.04	72
746.48	0.04	72
746.52	0.04	72
746.56	0.04	72
746.60	0.04	70
746.64	0.04	71
746.68	0.04	70
746.72	0.04	68
746.76	0.04	67
746.80	0.04	68
746.84	0.04	67
746.88	0.04	66
746.92	0.04	66
746.96	0.04	65
747.00	0.04	64
747.04	0.04	62
747.08	0.04	61
747.12	0.04	60
747.16	0.04	59
747.20	0.04	56
747.24	0.04	53
747.28	0.04	50
747.32	0.04	48
747.36	0.04	42
747.40	0.04	41
747.44	0.04	38
747.48	0.04	36
747.52	0.04	33
747.56	0.04	31
747.60	0.04	28
747.64	0.04	25
747.68	0.04	21
747.72	0.04	18
747.76	0.04	15
747.80	0.04	14
747.84	0.04	13
747.88	0.04	14
747.92	0.04	16
747.96	0.04	18
748.00	0.04	17
748.04	0.04	14
748.08	0.04	14
748.12	0.04	15
748.16	0.04	12
748.20	0.04	8
748.24	0.04	8
748.28	0.04	17
748.32	0.04	18
748.36	0.04	20
748.40	0.04	21
748.44	0.04	25
748.48	0.04	25
748.52	0.04	24
748.56	0.04	19
748.60	0.04	16
748.64	0.04	14
748.68	0.04	15
748.72	0.04	21
748.76	0.04	23
748.80	0.04	22
748.84	0.04	23
748.88	0.04	20
748.92	0.04	20
748.96	0.04	19
749.00	0.04	17
749.04	0.04	17
749.08	0.04	16
749.12	0.04	16
749.16	0.04	17
749.20	0.04	14
749.24	0.04	17
749.28	0.04	19
749.32	0.04	20
749.36	0.04	20
749.40	0.04	18
749.44	0.04	14
749.48	0.04	12
749.52	0.04	8
749.56	0.04	6
749.60	0.04	1
749.64	0.04	-2
749.68	0.04	-6
749.72	0.04	-13
749.76	0.04	-15
749.80	0.04	-20
749.84	0.04	-23
749.88	0.04	-26
749.92	0.04	-30
749.96	0.04	-35
750.00	0.04	-39
750.04	0.04	-43
750.08	0.04	-47
750.12	0.04	-50
750.16	0.04	-54
750.20	0.04	-58
750.24	0.04	-63
750.28	0.04	-68
750.32	0.04	-72
750.36	0.04	-74
750.40	0.04	-77
750.44	0.04	-79
750.48	0.04	-78
750.52	0.04	-78
750.56	0.04	-79
750.60	0.04	-79
750.64	0.04	-78
750.68	0.04	-76
750.72	0.04	-71
750.76	0.04	-66
750.80	0.04	-60
750.84	0.04	-53
750.88	0.04	-48
750.92	0.04	-42
750.96	0.04	-31
751.00	0.04	-20
751.04	0.04	-11
751.08	0.04	-12
751.12	0.04	-18
751.16	0.04	-28
751.20	0.04	-41
751.24	0.04	-50
751.28	0.04	-49
751.32	0.04	-46
751.36	0.04	-41
751.40	0.04	-36
751.44	0.04	-32
751.48	0.04	-30
751.52	0.04	-31
751.56	0.04	-34
751.60	0.04	-35
751.64	0.04	-37
751.68	0.04	-40
751.72	0.04	-42
751.76	0.04	-44
751.80	0.04	-45
751.84	0.04	-47
751.88	0.04	-47
751.92	0.04	-48
751.96	0.04	-45
752.00	0.04	-43
752.04	0.04	-32
752.08	0.04	-22
752.12	0.04	-15
752.16	0.04	-6
752.20	0.04	6
752.24	0.04	18
752.28	0.04	22
752.32	0.04	25
752.36	0.04	33
752.40	0.04	37
752.44	0.04	34
752.48	0.04	28
752.52	0.04	18
752.56	0.04	12
752.60	0.04	9
752.64	0.04	6
752.68	0.04	3
752.72	0.04	2
752.76	0.04	0
752.80	0.04	0
752.84	0.04	-2
752.88	0.04	-5
752.92	0.04	-7
752.96	0.04	-6
753.00	0.04	-8
753.04	0.04	-10
753.08	0.04	-12
753.12	0.04	-13
753.16	0.04	-15
753.20	0.04	-17
753.24	0.04	-18
753.28	0.04	-18
753.32	0.04	-19
753.36	0.04	-17
753.40	0.04	-16
753.44	0.04	-15
753.48	0.04	-15
753.52	0.04	-15
753.56	0.04	-15
753.60	0.04	-15
753.64	0.04	-17
753.68	0.04	-17
753.72	0.04	-18
753.76	0.04	-20
753.80	0.04	-21
753.84	0.04	-23
753.88	0.04	-22
753.92	0.04	-21
753.96	0.04	-21
754.00	0.04	-21
754.04	0.04	-21
754.08	0.04	-23
754.12	0.04	-25
754.16	0.04	-26
754.20	0.04	-26
754.24	0.04	-25
754.28	0.04	-24
754.32	0.04	-23
754.36	0.04	-23
754.40	0.04	-22
754.44	0.04	-22
754.48	0.04	-22
754.52	0.04	-21
754.56	0.04	-20
754.60	0.04	-20
754.64	0.04	-21
754.68	0.04	-21
754.72	0.04	-22
754.76	0.04	-20
754.80	0.04	-20
754.84	0.04	-21
754.88	0.04	-21
754.92	0.04	-21
754.96	0.04	-21
755.00	0.04	-21
755.04	0.04	-21
755.08	0.04	-20
755.12	0.04	-20
755.16	0.04	-20
755.20	0.04	-20
755.24	0.04	-21
755.28	0.04	-21
755.32	0.04	-21
755.36	0.04	-21
755.40	0.04	-21
755.44	0.04	-21
755.48	0.04	-22
755.52	0.04	-21
755.56	0.04	-21
755.60	0.04	-22
755.64	0.04	-21
755.68	0.04	-22
755.72	0.04	-22
755.76	0.04	-22
755.80	0.04	-24
755.84	0.04	-24
755.88	0.04	-24
755.92	0.04	-24
755.96	0.04	-24
756.00	0.04	-24
756.04	0.04	-23
756.08	0.04	-23
756.12	0.04	-24
756.16	0.04	-24
756.20	0.04	-24
756.24	0.04	-23
756.28	0.04	-24
756.32	0.04	-24
756.36	0.04	-24
756.40	0.04	-23
756.44	0.04	-23
756.48	0.04	-23
756.52	0.04	-24
756.56	0.04	-23
756.60	0.04	-23
756.64	0.04	-22
756.68	0.04	-21
756.72	0.04	-20
756.76	0.04	-19
756.80	0.04	-19
756.84	0.04	-18
756.88	0.04	-19
756.92	0.04	-21
756.96	0.04	-21
757.00	0.04	-22
757.04	0.04	-22
757.08	0.04	-22
757.12	0.04	-22
757.16	0.04	-22
757.20	0.04	-22
757.24	0.04	-20
757.28	0.04	-20
757.32	0.04	-20
757.36	0.04	-19
757.40	0.04	-19
757.44	0.04	-17
757.48	0.04	-17
757.52	0.04	-14
757.56	0.04	-9
757.60	0.04	1
757.64	0.04	14
757.68	0.04	25
757.72	0.04	32
757.76	0.04	32
757.80	0.04	30
757.84	0.04	30
757.88	0.04	20
757.92	0.04	7
757.96	0.04	2
758.00	0.04	3
758.04	0.04	-7
758.08	0.04	-17
758.12	0.04	-23
758.16	0.04	-29
758.20	0.04	-34
758.24	0.04	-46
758.28	0.04	-57
758.32	0.04	-61
758.36	0.04	-65
758.40	0.04	-64
758.44	0.04	-66
758.48	0.04	-67
758.52	0.04	-69
758.56	0.04	-67
758.60	0.04	-55
758.64	0.04	-36
758.68	0.04	-20
758.72	0.04	-4
758.76	0.04	16
758.80	0.04	28
758.84	0.04	38
758.88	0.04	54
758.92	0.04	60
758.96	0.04	61
759.00	0.04	59
759.04	0.04	56
759.08	0.04	55
759.12	0.04	52
759.16	0.04	47
759.20	0.04	39
759.24	0.04	36
759.28	0.04	39
759.32	0.04	36
759.36	0.04	28
759.40	0.04	19
759.44	0.04	13
759.48	0.04	5
759.52	0.04	-1
759.56	0.04	-9
759.60	0.04	-15
759.64	0.04	-21
759.68	0.04	-28
759.72	0.04	-33
759.76	0.04	-37
759.80	0.04	-42
759.84	0.04	-40
759.88	0.04	-37
759.92	0.04	-36
759.96	0.04	-30
760.00	0.04	-23
760.04	0.04	-15
760.08	0.04	-7
760.12	0.04	-3
760.16	0.04	-4
760.20	0.04	-6
760.24	0.04	-8
760.28	0.04	-11
760.32	0.04	-13
760.36	0.04	-13
760.40	0.04	-12
760.44	0.04	-12
760.48	0.04	-10
760.52	0.04	-8
760.56	0.04	-6
760.60	0.04	-4
760.64	0.04	-3
760.68	0.04	-1
760.72	0.04	1
760.76	0.04	0
760.80	0.04	-1
760.84	0.04	-2
760.88	0.04	-2
760.92	0.04	-4
760.96	0.04	-5
761.00	0.04	-6
761.04	0.04	-4
761.08	0.04	-5
761.12	0.04	-6
761.16	0.04	-6
761.20	0.04	-6
761.24	0.04	-6
761.28	0.04	-6
761.32	0.04	-6
761.36	0.04	-6
761.40	0.04	-7
761.44	0.04	-6
761.48	0.04	-5
761.52	0.04	-5
761.56	0.04	-5
761.60	0.04	-5
761.64	0.04	-6
761.68	0.04	-3
761.72	0.04	-4
761.76	0.04	-3
761.80	0.04	-1
761.84	0.04	0
