onset	duration	lrdiff
450.96	0.04	-0.00084084
451.00	0.04	-0.00057157
451.04	0.04	0.00016999
451.08	0.04	-0.00035158
451.12	0.04	-0.00001711
451.16	0.04	-0.00080255
451.20	0.04	-0.00067286
451.24	0.04	-0.00028266
451.28	0.04	0.00004325
451.32	0.04	0.00005855
451.36	0.04	-0.00010161
451.40	0.04	-0.00006178
451.44	0.04	-0.00102214
451.48	0.04	-0.00100275
451.52	0.04	-0.00020472
451.56	0.04	-0.00075368
451.60	0.04	0.00024940
451.64	0.04	-0.00004536
451.68	0.04	-0.00015218
451.72	0.04	-0.00005333
451.76	0.04	-0.00035646
451.80	0.04	-0.00018305
451.84	0.04	-0.00031364
451.88	0.04	-0.00027020
451.92	0.04	0.00007043
451.96	0.04	-0.00067301
452.00	0.04	-0.00031093
452.04	0.04	-0.00001800
452.08	0.04	-0.00005410
452.12	0.04	0.00004611
452.16	0.04	-0.00000355
452.20	0.04	-0.00020473
452.24	0.04	-0.00007609
452.28	0.04	-0.00003134
452.32	0.04	0.00000598
452.36	0.04	-0.00046693
452.40	0.04	-0.00058873
452.44	0.04	-0.00228405
452.48	0.04	-0.00305279
452.52	0.04	-0.00134057
452.56	0.04	-0.00051766
452.60	0.04	-0.00060024
452.64	0.04	-0.00021589
452.68	0.04	0.00053057
452.72	0.04	0.00022441
452.76	0.04	-0.00004046
452.80	0.04	-0.00044375
452.84	0.04	-0.00056985
452.88	0.04	0.00010969
452.92	0.04	-0.00006387
452.96	0.04	0.00030549
453.00	0.04	0.00055290
453.04	0.04	-0.00034670
453.08	0.04	-0.00026536
453.12	0.04	0.00004443
453.16	0.04	-0.00007299
453.20	0.04	0.00072351
453.24	0.04	-0.00019586
453.28	0.04	-0.00001038
453.32	0.04	0.00003614
453.36	0.04	0.00011218
453.40	0.04	0.00030895
453.44	0.04	-0.00010263
453.48	0.04	-0.00006058
453.52	0.04	0.00007926
453.56	0.04	-0.00033110
453.60	0.04	0.00028910
453.64	0.04	-0.00018407
453.68	0.04	-0.00013990
453.72	0.04	0.00008121
453.76	0.04	0.00011545
453.80	0.04	-0.00023867
453.84	0.04	-0.00055808
453.88	0.04	-0.00010990
453.92	0.04	-0.00070594
453.96	0.04	0.00044512
454.00	0.04	-0.00000735
454.04	0.04	0.00037773
454.08	0.04	0.00009121
454.12	0.04	0.00029541
454.16	0.04	-0.00003757
454.20	0.04	-0.00011815
454.24	0.04	0.00006908
454.28	0.04	-0.00030672
454.32	0.04	-0.00016038
454.36	0.04	0.00043564
454.40	0.04	-0.00000056
454.44	0.04	0.00079452
454.48	0.04	0.00080817
454.52	0.04	-0.00003346
454.56	0.04	0.00009348
454.60	0.04	0.00005871
454.64	0.04	0.00026480
454.68	0.04	0.00078666
454.72	0.04	-0.00027093
454.76	0.04	0.00035850
454.80	0.04	0.00059889
454.84	0.04	0.00069421
454.88	0.04	0.00045901
454.92	0.04	0.00054346
454.96	0.04	0.00003575
455.00	0.04	0.00053398
455.04	0.04	-0.00013844
455.08	0.04	-0.00020234
455.12	0.04	-0.00018616
455.16	0.04	-0.00039855
455.20	0.04	-0.00024843
455.24	0.04	-0.00003922
455.28	0.04	-0.00015067
455.32	0.04	-0.00072182
455.36	0.04	-0.00028412
455.40	0.04	0.00094000
455.44	0.04	0.00099216
455.48	0.04	0.00168798
455.52	0.04	0.00171647
455.56	0.04	0.00236768
455.60	0.04	-0.00015530
455.64	0.04	0.00024862
455.68	0.04	0.00076521
455.72	0.04	0.00017129
455.76	0.04	0.00090111
455.80	0.04	0.00144301
455.84	0.04	0.00053564
455.88	0.04	0.00023908
455.92	0.04	-0.00070780
455.96	0.04	0.00120799
456.00	0.04	0.00417589
456.04	0.04	0.00469774
456.08	0.04	0.00537294
456.12	0.04	0.00389087
456.16	0.04	0.00336125
456.20	0.04	0.00211739
456.24	0.04	0.00228058
456.28	0.04	0.00280980
456.32	0.04	0.00304442
456.36	0.04	0.00361936
456.40	0.04	0.00534809
456.44	0.04	0.00457813
456.48	0.04	0.00397524
456.52	0.04	0.00136998
456.56	0.04	0.00126874
456.60	0.04	0.00126945
456.64	0.04	0.00061205
456.68	0.04	0.00341784
456.72	0.04	0.00340537
456.76	0.04	0.00275322
456.80	0.04	0.00421874
456.84	0.04	0.00326215
456.88	0.04	0.00173958
456.92	0.04	0.00351345
456.96	0.04	0.00296766
457.00	0.04	0.00072810
457.04	0.04	0.00174643
457.08	0.04	0.00110140
457.12	0.04	0.00062605
457.16	0.04	0.00102691
457.20	0.04	0.00027809
457.24	0.04	0.00063666
457.28	0.04	0.00004206
457.32	0.04	-0.00005067
457.36	0.04	0.00057492
457.40	0.04	-0.00037361
457.44	0.04	-0.00010065
457.48	0.04	0.00030164
457.52	0.04	0.00052456
457.56	0.04	-0.00007270
457.60	0.04	0.00014137
457.64	0.04	0.00043111
457.68	0.04	0.00011672
457.72	0.04	-0.00033617
457.76	0.04	0.00084722
457.80	0.04	-0.00021681
457.84	0.04	0.00014820
457.88	0.04	-0.00053807
457.92	0.04	-0.00082476
457.96	0.04	0.00053634
458.00	0.04	-0.00057283
458.04	0.04	0.00030945
458.08	0.04	-0.00127616
458.12	0.04	-0.00012028
458.16	0.04	-0.00090655
458.20	0.04	-0.00006285
458.24	0.04	-0.00039394
458.28	0.04	-0.00059835
458.32	0.04	-0.00063631
458.36	0.04	-0.00044687
458.40	0.04	-0.00021853
458.44	0.04	0.00005169
458.48	0.04	0.00008443
458.52	0.04	-0.00013913
458.56	0.04	0.00004276
458.60	0.04	0.00029309
458.64	0.04	-0.00014012
458.68	0.04	-0.00047458
458.72	0.04	-0.00149955
458.76	0.04	-0.00057114
458.80	0.04	-0.00068868
458.84	0.04	-0.00007312
458.88	0.04	-0.00021204
458.92	0.04	-0.00005498
458.96	0.04	-0.00044443
459.00	0.04	-0.00046102
459.04	0.04	-0.00039920
459.08	0.04	-0.00052196
459.12	0.04	-0.00012562
459.16	0.04	-0.00091923
459.20	0.04	-0.00076217
459.24	0.04	-0.00114851
459.28	0.04	-0.00034434
459.32	0.04	-0.00072807
459.36	0.04	-0.00108532
459.40	0.04	-0.00065513
459.44	0.04	-0.00079186
459.48	0.04	-0.00083599
459.52	0.04	-0.00068827
459.56	0.04	-0.00071804
459.60	0.04	0.00100716
459.64	0.04	0.00118328
459.68	0.04	0.00073455
459.72	0.04	-0.00031190
459.76	0.04	0.00072035
459.80	0.04	0.00092149
459.84	0.04	0.00092868
459.88	0.04	0.00295130
459.92	0.04	0.00248997
459.96	0.04	0.00294346
460.00	0.04	0.00294215
460.04	0.04	0.00440375
460.08	0.04	0.00454028
460.12	0.04	0.00330468
460.16	0.04	0.00290913
460.20	0.04	0.00249508
460.24	0.04	0.00279164
460.28	0.04	0.00161584
460.32	0.04	0.00076539
460.36	0.04	0.00037740
460.40	0.04	-0.00005044
460.44	0.04	0.00012100
460.48	0.04	-0.00038897
460.52	0.04	0.00107252
460.56	0.04	0.00144096
460.60	0.04	0.00035444
460.64	0.04	0.00018886
460.68	0.04	0.00007315
460.72	0.04	-0.00015347
460.76	0.04	0.00081045
460.80	0.04	-0.00023744
460.84	0.04	0.00026818
460.88	0.04	0.00235644
460.92	0.04	0.00288280
460.96	0.04	0.00089875
461.00	0.04	0.00014512
461.04	0.04	-0.00032463
461.08	0.04	0.00031122
461.12	0.04	-0.00015992
461.16	0.04	0.00026466
461.20	0.04	-0.00065300
461.24	0.04	-0.00013075
461.28	0.04	-0.00034571
461.32	0.04	0.00022417
461.36	0.04	0.00084470
461.40	0.04	0.00163497
461.44	0.04	0.00098708
461.48	0.04	0.00148821
461.52	0.04	0.00304292
461.56	0.04	0.00408445
461.60	0.04	0.00354886
461.64	0.04	0.00236851
461.68	0.04	0.00346321
461.72	0.04	0.00374597
461.76	0.04	0.00361978
461.80	0.04	0.00509157
461.84	0.04	0.00469811
461.88	0.04	0.00096885
461.92	0.04	0.00118959
461.96	0.04	0.00375867
462.00	0.04	0.00505607
462.04	0.04	0.00531721
462.08	0.04	0.00509764
462.12	0.04	0.00436541
462.16	0.04	0.00384299
462.20	0.04	0.00363123
462.24	0.04	0.00319690
462.28	0.04	0.00350685
462.32	0.04	0.00364225
462.36	0.04	0.00281351
462.40	0.04	0.00317518
462.44	0.04	0.00164110
462.48	0.04	0.00225211
462.52	0.04	0.00283921
462.56	0.04	0.00149319
462.60	0.04	0.00112394
462.64	0.04	0.00153002
462.68	0.04	0.00302571
462.72	0.04	0.00585229
462.76	0.04	0.00347416
462.80	0.04	0.00145952
462.84	0.04	0.00137338
462.88	0.04	0.00090172
462.92	0.04	0.00380186
462.96	0.04	0.00255937
463.00	0.04	0.00231243
463.04	0.04	0.00341593
463.08	0.04	0.00144123
463.12	0.04	0.00411270
463.16	0.04	0.00447450
463.20	0.04	0.00084833
463.24	0.04	0.00172445
463.28	0.04	0.00337876
463.32	0.04	0.00265385
463.36	0.04	0.00462878
463.40	0.04	0.00380971
463.44	0.04	0.00377772
463.48	0.04	0.00394112
463.52	0.04	0.00181949
463.56	0.04	0.00375596
463.60	0.04	0.00549717
463.64	0.04	0.00609997
463.68	0.04	0.00664348
463.72	0.04	0.00686077
463.76	0.04	0.00463952
463.80	0.04	0.00313325
463.84	0.04	0.00305134
463.88	0.04	0.00441811
463.92	0.04	0.00443414
463.96	0.04	0.00472376
464.00	0.04	0.00536139
464.04	0.04	0.00611119
464.08	0.04	0.00524945
464.12	0.04	0.00274352
464.16	0.04	0.00185071
464.20	0.04	0.00212901
464.24	0.04	0.00242997
464.28	0.04	0.00189133
464.32	0.04	0.00208130
464.36	0.04	0.00154982
464.40	0.04	0.00087293
464.44	0.04	0.00115847
464.48	0.04	0.00108143
464.52	0.04	0.00105399
464.56	0.04	0.00173913
464.60	0.04	0.00311165
464.64	0.04	0.00409891
464.68	0.04	0.00191128
464.72	0.04	0.00253435
464.76	0.04	0.00262787
464.80	0.04	0.00090936
464.84	0.04	0.00088354
464.88	0.04	0.00057224
464.92	0.04	0.00061094
464.96	0.04	0.00147180
465.00	0.04	0.00141330
465.04	0.04	0.00124519
465.08	0.04	0.00004931
465.12	0.04	0.00011897
465.16	0.04	0.00051491
465.20	0.04	0.00138516
465.24	0.04	0.00088462
465.28	0.04	0.00244706
465.32	0.04	0.00123396
465.36	0.04	0.00021126
465.40	0.04	0.00053291
465.44	0.04	0.00123759
465.48	0.04	0.00033233
465.52	0.04	0.00012316
465.56	0.04	0.00069335
465.60	0.04	0.00012157
465.64	0.04	0.00085996
465.68	0.04	-0.00018528
465.72	0.04	0.00104663
465.76	0.04	0.00060059
465.80	0.04	0.00113654
465.84	0.04	0.00036078
465.88	0.04	0.00044604
465.92	0.04	0.00017481
465.96	0.04	0.00058580
466.00	0.04	0.00105373
466.04	0.04	0.00054022
466.08	0.04	0.00166095
466.12	0.04	0.00037062
466.16	0.04	0.00055111
466.20	0.04	0.00134288
466.24	0.04	0.00087808
466.28	0.04	0.00086892
466.32	0.04	0.00045876
466.36	0.04	0.00013068
466.40	0.04	0.00056310
466.44	0.04	0.00066500
466.48	0.04	0.00083644
466.52	0.04	0.00133847
466.56	0.04	0.00072727
466.60	0.04	0.00211916
466.64	0.04	0.00150407
466.68	0.04	0.00214027
466.72	0.04	0.00189814
466.76	0.04	0.00083196
466.80	0.04	-0.00008901
466.84	0.04	0.00121794
466.88	0.04	0.00392304
466.92	0.04	0.00376021
466.96	0.04	0.00287656
467.00	0.04	0.00167806
467.04	0.04	0.00067319
467.08	0.04	0.00074329
467.12	0.04	0.00099024
467.16	0.04	0.00040433
467.20	0.04	0.00303298
467.24	0.04	0.00305250
467.28	0.04	0.00412487
467.32	0.04	0.00512804
467.36	0.04	0.00309144
467.40	0.04	0.00252484
467.44	0.04	0.00332859
467.48	0.04	0.00268070
467.52	0.04	0.00255247
467.56	0.04	0.00142871
467.60	0.04	0.00105630
467.64	0.04	0.00236185
467.68	0.04	0.00172722
467.72	0.04	0.00205939
467.76	0.04	0.00135172
467.80	0.04	0.00158619
467.84	0.04	0.00137913
467.88	0.04	0.00207138
467.92	0.04	0.00044985
467.96	0.04	0.00016429
468.00	0.04	0.00013403
468.04	0.04	0.00097547
468.08	0.04	0.00121087
468.12	0.04	0.00078290
468.16	0.04	0.00108246
468.20	0.04	0.00032743
468.24	0.04	-0.00004062
468.28	0.04	0.00085568
468.32	0.04	0.00040744
468.36	0.04	0.00049155
468.40	0.04	-0.00013722
468.44	0.04	0.00132184
468.48	0.04	0.00260385
468.52	0.04	0.00132183
468.56	0.04	0.00163142
468.60	0.04	0.00226508
468.64	0.04	0.00148962
468.68	0.04	-0.00039303
468.72	0.04	0.00182913
468.76	0.04	-0.00046972
468.80	0.04	0.00215837
468.84	0.04	0.00138054
468.88	0.04	0.00337373
468.92	0.04	0.00318986
468.96	0.04	0.00216848
469.00	0.04	0.00149488
469.04	0.04	0.00149019
469.08	0.04	0.00181876
469.12	0.04	0.00231389
469.16	0.04	0.00397531
469.20	0.04	0.00171990
469.24	0.04	0.00160770
469.28	0.04	0.00234262
469.32	0.04	0.00237345
469.36	0.04	0.00194989
469.40	0.04	0.00422279
469.44	0.04	0.00281929
469.48	0.04	0.00159953
469.52	0.04	0.00110675
469.56	0.04	0.00118086
469.60	0.04	0.00337821
469.64	0.04	0.00370508
469.68	0.04	0.00379670
469.72	0.04	0.00326760
469.76	0.04	0.00203578
469.80	0.04	0.00188651
469.84	0.04	0.00218605
469.88	0.04	0.00089100
469.92	0.04	0.00263887
469.96	0.04	0.00151703
470.00	0.04	0.00151172
470.04	0.04	0.00328997
470.08	0.04	0.00307124
470.12	0.04	0.00287799
470.16	0.04	0.00328224
470.20	0.04	0.00550921
470.24	0.04	0.00484410
470.28	0.04	0.00551792
470.32	0.04	0.00456055
470.36	0.04	0.00381002
470.40	0.04	0.00385890
470.44	0.04	0.00498182
470.48	0.04	0.00600693
470.52	0.04	0.00464349
470.56	0.04	0.00256546
470.60	0.04	0.00432488
470.64	0.04	0.00194299
470.68	0.04	0.00230711
470.72	0.04	0.00274605
470.76	0.04	0.00171307
470.80	0.04	0.00234122
470.84	0.04	0.00243251
470.88	0.04	0.00141806
470.92	0.04	0.00332776
470.96	0.04	0.00328254
471.00	0.04	0.00424446
471.04	0.04	0.00304804
471.08	0.04	0.00232486
471.12	0.04	0.00337775
471.16	0.04	0.00119730
471.20	0.04	0.00325742
471.24	0.04	0.00263176
471.28	0.04	0.00022447
471.32	0.04	0.00164935
471.36	0.04	-0.00012189
471.40	0.04	0.00288572
471.44	0.04	0.00131094
471.48	0.04	0.00079993
471.52	0.04	0.00027181
471.56	0.04	0.00050647
471.60	0.04	0.00169490
471.64	0.04	0.00003045
471.68	0.04	0.00048943
471.72	0.04	0.00099678
471.76	0.04	0.00138907
471.80	0.04	0.00050499
471.84	0.04	0.00088277
471.88	0.04	0.00083053
471.92	0.04	0.00126145
471.96	0.04	0.00002438
472.00	0.04	-0.00018146
472.04	0.04	0.00026433
472.08	0.04	-0.00028813
472.12	0.04	-0.00010477
472.16	0.04	0.00201998
472.20	0.04	0.00069303
472.24	0.04	0.00201010
472.28	0.04	0.00222128
472.32	0.04	0.00148576
472.36	0.04	0.00229951
472.40	0.04	0.00226724
472.44	0.04	0.00069047
472.48	0.04	0.00268951
472.52	0.04	0.00216952
472.56	0.04	0.00273322
472.60	0.04	0.00344959
472.64	0.04	0.00414578
472.68	0.04	0.00375072
472.72	0.04	0.00227100
472.76	0.04	0.00230120
472.80	0.04	0.00219924
472.84	0.04	0.00099641
472.88	0.04	0.00151886
472.92	0.04	0.00160053
472.96	0.04	0.00177754
473.00	0.04	0.00283095
473.04	0.04	0.00382037
473.08	0.04	0.00215680
473.12	0.04	0.00314811
473.16	0.04	0.00420757
473.20	0.04	0.00178830
473.24	0.04	0.00041777
473.28	0.04	-0.00032409
473.32	0.04	0.00177158
473.36	0.04	0.00158606
473.40	0.04	-0.00057274
473.44	0.04	0.00000950
473.48	0.04	0.00043384
473.52	0.04	0.00118811
473.56	0.04	0.00030926
473.60	0.04	-0.00068411
473.64	0.04	0.00038316
473.68	0.04	0.00022623
473.72	0.04	-0.00068768
473.76	0.04	0.00009585
473.80	0.04	0.00195379
473.84	0.04	0.00136708
473.88	0.04	0.00023250
473.92	0.04	0.00016954
473.96	0.04	-0.00005892
474.00	0.04	-0.00045449
474.04	0.04	0.00021825
474.08	0.04	0.00041368
474.12	0.04	0.00032697
474.16	0.04	-0.00012727
474.20	0.04	-0.00033152
474.24	0.04	0.00043465
474.28	0.04	0.00097158
474.32	0.04	-0.00009108
474.36	0.04	0.00058686
474.40	0.04	0.00040819
474.44	0.04	0.00071073
474.48	0.04	0.00096590
474.52	0.04	0.00093866
474.56	0.04	0.00147873
474.60	0.04	0.00007811
474.64	0.04	-0.00059285
474.68	0.04	0.00029760
474.72	0.04	0.00138627
474.76	0.04	0.00111843
474.80	0.04	0.00018556
474.84	0.04	0.00000890
474.88	0.04	0.00050074
474.92	0.04	-0.00040305
474.96	0.04	0.00020831
475.00	0.04	0.00057620
475.04	0.04	0.00040699
475.08	0.04	-0.00054932
475.12	0.04	0.00011620
475.16	0.04	-0.00007744
475.20	0.04	0.00007616
475.24	0.04	-0.00007019
475.28	0.04	0.00009084
475.32	0.04	-0.00018071
475.36	0.04	0.00008011
475.40	0.04	0.00016056
475.44	0.04	0.00049556
475.48	0.04	0.00016293
475.52	0.04	0.00013818
475.56	0.04	0.00152316
475.60	0.04	0.00044785
475.64	0.04	0.00054401
475.68	0.04	0.00097305
475.72	0.04	0.00129501
475.76	0.04	0.00064214
475.80	0.04	0.00169397
475.84	0.04	0.00007192
475.88	0.04	0.00020260
475.92	0.04	-0.00011657
475.96	0.04	0.00024880
476.00	0.04	0.00044781
476.04	0.04	0.00026849
476.08	0.04	0.00018466
476.12	0.04	0.00053173
476.16	0.04	0.00013932
476.20	0.04	0.00021366
476.24	0.04	0.00102866
476.28	0.04	-0.00026960
476.32	0.04	-0.00006687
476.36	0.04	0.00050697
476.40	0.04	0.00014524
476.44	0.04	0.00043830
476.48	0.04	0.00066125
476.52	0.04	0.00046060
476.56	0.04	0.00116386
476.60	0.04	0.00022357
476.64	0.04	0.00021986
476.68	0.04	0.00048663
476.72	0.04	0.00041341
476.76	0.04	0.00103968
476.80	0.04	0.00100665
476.84	0.04	0.00293787
476.88	0.04	0.00171945
476.92	0.04	0.00040106
476.96	0.04	0.00091543
477.00	0.04	0.00087564
477.04	0.04	0.00080660
477.08	0.04	0.00023099
477.12	0.04	0.00049746
477.16	0.04	-0.00010619
477.20	0.04	0.00092068
477.24	0.04	0.00100320
477.28	0.04	0.00072946
477.32	0.04	0.00045086
477.36	0.04	0.00020840
477.40	0.04	0.00108577
477.44	0.04	0.00016531
477.48	0.04	0.00128375
477.52	0.04	0.00240819
477.56	0.04	0.00099098
477.60	0.04	-0.00017481
477.64	0.04	0.00097786
477.68	0.04	-0.00013807
477.72	0.04	0.00013407
477.76	0.04	0.00049710
477.80	0.04	-0.00021244
477.84	0.04	-0.00029976
477.88	0.04	0.00016630
477.92	0.04	-0.00003741
477.96	0.04	-0.00018571
478.00	0.04	-0.00008199
478.04	0.04	0.00045175
478.08	0.04	-0.00029425
478.12	0.04	-0.00003391
478.16	0.04	-0.00001963
478.20	0.04	-0.00011123
478.24	0.04	-0.00024385
478.28	0.04	-0.00012324
478.32	0.04	-0.00019486
478.36	0.04	-0.00074598
478.40	0.04	-0.00033878
478.44	0.04	-0.00028086
478.48	0.04	-0.00072998
478.52	0.04	0.00035192
478.56	0.04	-0.00014485
478.60	0.04	-0.00028443
478.64	0.04	0.00028486
478.68	0.04	-0.00023470
478.72	0.04	-0.00066093
478.76	0.04	-0.00073620
478.80	0.04	-0.00019424
478.84	0.04	-0.00021016
478.88	0.04	0.00030483
478.92	0.04	-0.00110632
478.96	0.04	-0.00140954
479.00	0.04	-0.00137387
479.04	0.04	-0.00006092
479.08	0.04	-0.00013404
479.12	0.04	0.00004049
479.16	0.04	-0.00088476
479.20	0.04	-0.00202034
479.24	0.04	-0.00150045
479.28	0.04	-0.00124973
479.32	0.04	-0.00144622
479.36	0.04	-0.00057770
479.40	0.04	-0.00111637
479.44	0.04	-0.00029427
479.48	0.04	0.00029138
479.52	0.04	-0.00015575
479.56	0.04	0.00001333
479.60	0.04	-0.00143995
479.64	0.04	-0.00188713
479.68	0.04	-0.00077586
479.72	0.04	-0.00075256
479.76	0.04	-0.00027200
479.80	0.04	-0.00062546
479.84	0.04	-0.00049610
479.88	0.04	-0.00046928
479.92	0.04	-0.00057904
479.96	0.04	-0.00053527
480.00	0.04	-0.00073287
480.04	0.04	-0.00107441
480.08	0.04	-0.00146542
480.12	0.04	-0.00121040
480.16	0.04	-0.00252050
480.20	0.04	-0.00145576
480.24	0.04	-0.00210294
480.28	0.04	-0.00128931
480.32	0.04	-0.00206787
480.36	0.04	-0.00121887
480.40	0.04	-0.00149445
480.44	0.04	-0.00197798
480.48	0.04	-0.00153782
480.52	0.04	-0.00172637
480.56	0.04	-0.00151978
480.60	0.04	-0.00169254
480.64	0.04	-0.00054617
480.68	0.04	-0.00042841
480.72	0.04	-0.00091454
480.76	0.04	-0.00174095
480.80	0.04	-0.00115482
480.84	0.04	-0.00230523
480.88	0.04	-0.00098902
480.92	0.04	-0.00026896
480.96	0.04	-0.00030581
481.00	0.04	0.00007710
481.04	0.04	0.00049522
481.08	0.04	-0.00025937
481.12	0.04	-0.00019942
481.16	0.04	-0.00074390
481.20	0.04	-0.00132662
481.24	0.04	-0.00289415
481.28	0.04	-0.00424608
481.32	0.04	-0.00147186
481.36	0.04	-0.00099761
481.40	0.04	-0.00262683
481.44	0.04	-0.00130080
481.48	0.04	-0.00096658
481.52	0.04	-0.00296685
481.56	0.04	-0.00353403
481.60	0.04	-0.00232470
481.64	0.04	-0.00131231
481.68	0.04	-0.00124405
481.72	0.04	-0.00216614
481.76	0.04	-0.00145198
481.80	0.04	-0.00207784
481.84	0.04	-0.00125956
481.88	0.04	-0.00070435
481.92	0.04	-0.00037204
481.96	0.04	-0.00144254
482.00	0.04	-0.00150822
482.04	0.04	-0.00112904
482.08	0.04	-0.00066538
482.12	0.04	-0.00010856
482.16	0.04	-0.00014201
482.20	0.04	-0.00144625
482.24	0.04	-0.00140165
482.28	0.04	-0.00075020
482.32	0.04	-0.00000183
482.36	0.04	-0.00034104
482.40	0.04	-0.00073525
482.44	0.04	-0.00092620
482.48	0.04	-0.00007444
482.52	0.04	-0.00028157
482.56	0.04	-0.00017429
482.60	0.04	-0.00049300
482.64	0.04	-0.00103490
482.68	0.04	-0.00030468
482.72	0.04	-0.00026479
482.76	0.04	-0.00034803
482.80	0.04	-0.00040390
482.84	0.04	-0.00066523
482.88	0.04	-0.00021523
482.92	0.04	0.00000522
482.96	0.04	-0.00024888
483.00	0.04	-0.00052493
483.04	0.04	-0.00044667
483.08	0.04	-0.00117306
483.12	0.04	-0.00130164
483.16	0.04	-0.00082744
483.20	0.04	-0.00104035
483.24	0.04	-0.00133886
483.28	0.04	-0.00184558
483.32	0.04	-0.00145230
483.36	0.04	-0.00266324
483.40	0.04	-0.00180317
483.44	0.04	-0.00333543
483.48	0.04	-0.00342701
483.52	0.04	-0.00325171
483.56	0.04	-0.00361929
483.60	0.04	-0.00199665
483.64	0.04	-0.00222442
483.68	0.04	-0.00222845
483.72	0.04	-0.00175687
483.76	0.04	-0.00156400
483.80	0.04	-0.00037993
483.84	0.04	-0.00029380
483.88	0.04	-0.00074542
483.92	0.04	-0.00040092
483.96	0.04	-0.00049792
484.00	0.04	-0.00017675
484.04	0.04	0.00007252
484.08	0.04	0.00013713
484.12	0.04	-0.00041778
484.16	0.04	-0.00108445
484.20	0.04	-0.00083289
484.24	0.04	-0.00157923
484.28	0.04	-0.00189543
484.32	0.04	-0.00146221
484.36	0.04	-0.00199240
484.40	0.04	-0.00124305
484.44	0.04	-0.00253048
484.48	0.04	-0.00076746
484.52	0.04	-0.00073581
484.56	0.04	-0.00186687
484.60	0.04	-0.00200042
484.64	0.04	-0.00159055
484.68	0.04	-0.00140420
484.72	0.04	-0.00149838
484.76	0.04	-0.00077569
484.80	0.04	-0.00127563
484.84	0.04	-0.00160150
484.88	0.04	-0.00029144
484.92	0.04	-0.00061425
484.96	0.04	-0.00068006
485.00	0.04	-0.00050175
485.04	0.04	-0.00057324
485.08	0.04	-0.00072434
485.12	0.04	-0.00096594
485.16	0.04	-0.00083096
485.20	0.04	-0.00083209
485.24	0.04	-0.00098925
485.28	0.04	-0.00066818
485.32	0.04	-0.00047820
485.36	0.04	-0.00117516
485.40	0.04	-0.00061984
485.44	0.04	-0.00102629
485.48	0.04	-0.00028483
485.52	0.04	0.00013160
485.56	0.04	-0.00016623
485.60	0.04	-0.00026018
485.64	0.04	-0.00077723
485.68	0.04	-0.00023664
485.72	0.04	-0.00039768
485.76	0.04	-0.00018667
485.80	0.04	-0.00014878
485.84	0.04	-0.00053855
485.88	0.04	-0.00013865
485.92	0.04	-0.00033972
485.96	0.04	-0.00032210
486.00	0.04	-0.00008508
486.04	0.04	-0.00103483
486.08	0.04	-0.00073979
486.12	0.04	-0.00041112
486.16	0.04	-0.00084359
486.20	0.04	-0.00032230
486.24	0.04	-0.00047319
486.28	0.04	0.00005216
486.32	0.04	-0.00068909
486.36	0.04	-0.00095251
486.40	0.04	-0.00003340
486.44	0.04	-0.00073114
486.48	0.04	-0.00001548
486.52	0.04	-0.00037658
486.56	0.04	-0.00034217
486.60	0.04	-0.00076790
486.64	0.04	-0.00056089
486.68	0.04	-0.00029975
486.72	0.04	-0.00003108
486.76	0.04	-0.00057380
486.80	0.04	-0.00065747
486.84	0.04	-0.00068743
486.88	0.04	-0.00068997
486.92	0.04	-0.00003216
486.96	0.04	-0.00026093
487.00	0.04	-0.00056894
487.04	0.04	-0.00049309
487.08	0.04	-0.00100931
487.12	0.04	-0.00030692
487.16	0.04	-0.00032523
487.20	0.04	-0.00034080
487.24	0.04	-0.00025721
487.28	0.04	-0.00018142
487.32	0.04	-0.00005168
487.36	0.04	-0.00008891
487.40	0.04	-0.00022464
487.44	0.04	0.00002494
487.48	0.04	-0.00043118
487.52	0.04	-0.00053691
487.56	0.04	-0.00022452
487.60	0.04	-0.00117825
487.64	0.04	0.00005502
487.68	0.04	-0.00159016
487.72	0.04	-0.00063944
487.76	0.04	-0.00027629
487.80	0.04	-0.00033333
487.84	0.04	-0.00116851
487.88	0.04	-0.00164778
487.92	0.04	-0.00080182
487.96	0.04	-0.00078683
488.00	0.04	-0.00057177
488.04	0.04	-0.00060812
488.08	0.04	-0.00068558
488.12	0.04	-0.00142293
488.16	0.04	-0.00164826
488.20	0.04	-0.00038799
488.24	0.04	-0.00005999
488.28	0.04	-0.00028726
488.32	0.04	-0.00122927
488.36	0.04	-0.00075020
488.40	0.04	-0.00007454
488.44	0.04	-0.00007518
488.48	0.04	-0.00017861
488.52	0.04	-0.00017557
488.56	0.04	-0.00062824
488.60	0.04	-0.00030233
488.64	0.04	-0.00074109
488.68	0.04	-0.00074424
488.72	0.04	-0.00008946
488.76	0.04	-0.00084292
488.80	0.04	-0.00086188
488.84	0.04	-0.00073874
488.88	0.04	-0.00039784
488.92	0.04	-0.00097835
488.96	0.04	-0.00123624
489.00	0.04	-0.00121069
489.04	0.04	-0.00037205
489.08	0.04	-0.00026849
489.12	0.04	-0.00020648
489.16	0.04	-0.00008994
489.20	0.04	-0.00008025
489.24	0.04	-0.00017010
489.28	0.04	-0.00024038
489.32	0.04	-0.00110935
489.36	0.04	-0.00165541
489.40	0.04	-0.00092840
489.44	0.04	-0.00013563
489.48	0.04	-0.00021499
489.52	0.04	-0.00036039
489.56	0.04	-0.00007288
489.60	0.04	-0.00003387
