onset	duration	lrdiff
601.44	0.04	-0.00050038
601.48	0.04	0.00056461
601.52	0.04	0.00150944
601.56	0.04	0.00124764
601.60	0.04	0.00075394
601.64	0.04	-0.00041235
601.68	0.04	0.00723913
601.72	0.04	0.00168175
601.76	0.04	-0.00018523
601.80	0.04	-0.00049628
601.84	0.04	-0.00016454
601.88	0.04	-0.00087569
601.92	0.04	0.00723089
601.96	0.04	0.00170009
602.00	0.04	-0.00053297
602.04	0.04	-0.00089566
602.08	0.04	0.00015704
602.12	0.04	-0.00037395
602.16	0.04	0.00345257
602.20	0.04	0.00237416
602.24	0.04	-0.00017750
602.28	0.04	-0.00134655
602.32	0.04	-0.00011946
602.36	0.04	-0.00044140
602.40	0.04	-0.00039684
602.44	0.04	0.00034652
602.48	0.04	-0.00121915
602.52	0.04	-0.00107106
602.56	0.04	-0.00075849
602.60	0.04	-0.00101929
602.64	0.04	0.00195152
602.68	0.04	0.00358667
602.72	0.04	-0.00156136
602.76	0.04	-0.00574557
602.80	0.04	-0.00361526
602.84	0.04	-0.00258219
602.88	0.04	0.00271032
602.92	0.04	0.00302662
602.96	0.04	0.00026865
603.00	0.04	-0.00082589
603.04	0.04	-0.00106234
603.08	0.04	-0.00022185
603.12	0.04	0.00088420
603.16	0.04	0.00743743
603.20	0.04	-0.00030579
603.24	0.04	-0.00091312
603.28	0.04	-0.00118866
603.32	0.04	-0.00040455
603.36	0.04	-0.00009395
603.40	0.04	-0.00001030
603.44	0.04	0.00049996
603.48	0.04	-0.00009364
603.52	0.04	-0.00037604
603.56	0.04	-0.00018796
603.60	0.04	0.00458336
603.64	0.04	0.00002091
603.68	0.04	0.00131624
603.72	0.04	-0.00011011
603.76	0.04	0.00010494
603.80	0.04	-0.00004786
603.84	0.04	0.00536464
603.88	0.04	0.00327995
603.92	0.04	-0.00062245
603.96	0.04	-0.00100025
604.00	0.04	-0.00097544
604.04	0.04	-0.00063943
604.08	0.04	0.00983180
604.12	0.04	0.00473985
604.16	0.04	0.00067852
604.20	0.04	-0.00099298
604.24	0.04	-0.00083207
604.28	0.04	-0.00046012
604.32	0.04	-0.00056376
604.36	0.04	0.00016128
604.40	0.04	0.00001459
604.44	0.04	-0.00018221
604.48	0.04	-0.00013113
604.52	0.04	-0.00040583
604.56	0.04	0.00259493
604.60	0.04	0.00052198
604.64	0.04	-0.00009995
604.68	0.04	0.00006472
604.72	0.04	0.00003667
604.76	0.04	0.00007572
604.80	0.04	0.00416088
604.84	0.04	0.00001680
604.88	0.04	0.00005592
604.92	0.04	-0.00009322
604.96	0.04	0.00000866
605.00	0.04	0.00007906
605.04	0.04	0.00546347
605.08	0.04	0.00049169
605.12	0.04	-0.00014008
605.16	0.04	-0.00018971
605.20	0.04	0.00008627
605.24	0.04	-0.00008578
605.28	0.04	0.00049179
605.32	0.04	0.00074864
605.36	0.04	0.00010273
605.40	0.04	-0.00001583
605.44	0.04	-0.00033871
605.48	0.04	0.00016805
605.52	0.04	0.00430695
605.56	0.04	0.00018439
605.60	0.04	-0.00022554
605.64	0.04	-0.00035282
605.68	0.04	-0.00036992
605.72	0.04	0.00072803
605.76	0.04	0.00141814
605.80	0.04	0.00018516
605.84	0.04	-0.00010658
605.88	0.04	-0.00051655
605.92	0.04	-0.00028099
605.96	0.04	-0.00077039
606.00	0.04	-0.00062769
606.04	0.04	0.00134861
606.08	0.04	0.00022536
606.12	0.04	0.00001391
606.16	0.04	-0.00065875
606.20	0.04	-0.00051305
606.24	0.04	0.00086198
606.28	0.04	-0.00029580
606.32	0.04	0.00011235
606.36	0.04	-0.00039870
606.40	0.04	-0.00035350
606.44	0.04	-0.00056914
606.48	0.04	0.00060378
606.52	0.04	0.00059004
606.56	0.04	-0.00003707
606.60	0.04	-0.00034478
606.64	0.04	-0.00002443
606.68	0.04	-0.00004028
606.72	0.04	0.00013775
606.76	0.04	-0.00075346
606.80	0.04	-0.00061257
606.84	0.04	-0.00054147
606.88	0.04	-0.00145061
606.92	0.04	-0.00063614
606.96	0.04	-0.00133087
607.00	0.04	0.00276613
607.04	0.04	-0.00034159
607.08	0.04	-0.00085529
607.12	0.04	-0.00048151
607.16	0.04	0.00007455
607.20	0.04	0.00078544
607.24	0.04	0.00134471
607.28	0.04	-0.00002973
607.32	0.04	0.00021878
607.36	0.04	-0.00019100
607.40	0.04	-0.00010295
607.44	0.04	0.00243249
607.48	0.04	0.00225332
607.52	0.04	0.00065009
607.56	0.04	0.00017951
607.60	0.04	0.00001482
607.64	0.04	-0.00006910
607.68	0.04	0.00104188
607.72	0.04	0.00155271
607.76	0.04	0.00031773
607.80	0.04	0.00077974
607.84	0.04	0.00024158
607.88	0.04	0.00019348
607.92	0.04	-0.00055514
607.96	0.04	0.00033880
608.00	0.04	0.00013946
608.04	0.04	-0.00039375
608.08	0.04	-0.00034756
608.12	0.04	-0.00010028
608.16	0.04	0.00060101
608.20	0.04	0.00104693
608.24	0.04	-0.00044540
608.28	0.04	-0.00018395
608.32	0.04	-0.00065165
608.36	0.04	-0.00004297
608.40	0.04	0.00215134
608.44	0.04	0.00131608
608.48	0.04	0.00045605
608.52	0.04	0.00012722
608.56	0.04	-0.00040274
608.60	0.04	-0.00129416
608.64	0.04	0.00338217
608.68	0.04	0.00073111
608.72	0.04	0.00019594
608.76	0.04	0.00003807
608.80	0.04	-0.00022132
608.84	0.04	-0.00007362
608.88	0.04	0.00567186
608.92	0.04	0.00175402
608.96	0.04	0.00003322
609.00	0.04	0.00003684
609.04	0.04	-0.00037268
609.08	0.04	0.00013884
609.12	0.04	0.00157127
609.16	0.04	-0.00024475
609.20	0.04	-0.00178079
609.24	0.04	-0.00184613
609.28	0.04	-0.00042352
609.32	0.04	0.00019729
609.36	0.04	0.00371044
609.40	0.04	-0.00033537
609.44	0.04	-0.00015661
609.48	0.04	-0.00022267
609.52	0.04	-0.00093473
609.56	0.04	-0.00063908
609.60	0.04	0.00318821
609.64	0.04	0.00044745
609.68	0.04	-0.00033442
609.72	0.04	-0.00089859
609.76	0.04	-0.00016986
609.80	0.04	0.00024477
609.84	0.04	0.00418298
609.88	0.04	0.00140899
609.92	0.04	0.00094844
609.96	0.04	0.00034606
610.00	0.04	0.00023688
610.04	0.04	-0.00018706
610.08	0.04	0.00788640
610.12	0.04	0.00165093
610.16	0.04	0.00031243
610.20	0.04	-0.00024821
610.24	0.04	0.00019072
610.28	0.04	0.00139521
610.32	0.04	0.00248893
610.36	0.04	0.00098555
610.40	0.04	-0.00035182
610.44	0.04	0.00019294
610.48	0.04	-0.00101714
610.52	0.04	-0.00315041
610.56	0.04	-0.00226359
610.60	0.04	-0.00140392
610.64	0.04	-0.00119299
610.68	0.04	-0.00160792
610.72	0.04	0.00058969
610.76	0.04	0.00035168
610.80	0.04	0.00455520
610.84	0.04	0.00196160
610.88	0.04	-0.00052546
610.92	0.04	-0.00053809
610.96	0.04	-0.00016088
611.00	0.04	-0.00002620
611.04	0.04	0.00047738
611.08	0.04	0.00060130
611.12	0.04	0.00011950
611.16	0.04	-0.00013928
611.20	0.04	0.00008619
611.24	0.04	0.00065770
611.28	0.04	0.00209679
611.32	0.04	0.00100396
611.36	0.04	-0.00032385
611.40	0.04	-0.00000329
611.44	0.04	-0.00320996
611.48	0.04	-0.00051325
611.52	0.04	-0.00043052
611.56	0.04	0.00039184
611.60	0.04	0.00017685
611.64	0.04	-0.00004251
611.68	0.04	0.00049606
611.72	0.04	0.00294969
611.76	0.04	0.00378687
611.80	0.04	0.00100149
611.84	0.04	0.00010599
611.88	0.04	-0.00047426
611.92	0.04	0.00061548
611.96	0.04	0.00045961
612.00	0.04	0.00041576
612.04	0.04	-0.00026589
612.08	0.04	0.00006096
612.12	0.04	0.00009995
612.16	0.04	-0.00036693
612.20	0.04	0.00188063
612.24	0.04	0.00069503
612.28	0.04	0.00071219
612.32	0.04	0.00006396
612.36	0.04	-0.00013534
612.40	0.04	-0.00070379
612.44	0.04	-0.00043912
612.48	0.04	0.00104893
612.52	0.04	-0.00157371
612.56	0.04	0.00025795
612.60	0.04	-0.00010760
612.64	0.04	-0.00052608
612.68	0.04	0.00502771
612.72	0.04	0.00538498
612.76	0.04	0.00043047
612.80	0.04	-0.00000496
612.84	0.04	-0.00128418
612.88	0.04	-0.00063724
612.92	0.04	0.00066253
612.96	0.04	0.00046225
613.00	0.04	0.00028384
613.04	0.04	-0.00010693
613.08	0.04	0.00032374
613.12	0.04	-0.00002641
613.16	0.04	0.00432658
613.20	0.04	0.00074523
613.24	0.04	0.00057813
613.28	0.04	0.00027858
613.32	0.04	0.00004387
613.36	0.04	-0.00023038
613.40	0.04	0.00532095
613.44	0.04	0.00257873
613.48	0.04	0.00062771
613.52	0.04	0.00056357
613.56	0.04	-0.00079559
613.60	0.04	-0.00182976
613.64	0.04	0.00139049
613.68	0.04	0.00111233
613.72	0.04	-0.00034804
613.76	0.04	0.00066526
613.80	0.04	-0.00054989
613.84	0.04	0.00050012
613.88	0.04	0.00278589
613.92	0.04	0.00239237
613.96	0.04	0.00102113
614.00	0.04	0.00038825
614.04	0.04	0.00071579
614.08	0.04	0.00039536
614.12	0.04	0.00322424
614.16	0.04	0.00104370
614.20	0.04	0.00091592
614.24	0.04	0.00041360
614.28	0.04	0.00015795
614.32	0.04	-0.00018157
614.36	0.04	0.00385974
614.40	0.04	-0.00007089
614.44	0.04	0.00010947
614.48	0.04	-0.00135554
614.52	0.04	-0.00134938
614.56	0.04	0.00057143
614.60	0.04	0.00403438
614.64	0.04	0.00327266
614.68	0.04	0.00112644
614.72	0.04	0.00045884
614.76	0.04	0.00012427
614.80	0.04	0.00047840
614.84	0.04	0.00033748
614.88	0.04	-0.00001420
614.92	0.04	0.00031207
614.96	0.04	0.00022535
615.00	0.04	-0.00037265
615.04	0.04	0.00013736
615.08	0.04	0.00494873
615.12	0.04	0.00206761
615.16	0.04	0.00182213
615.20	0.04	0.00019578
615.24	0.04	0.00033139
615.28	0.04	0.00070889
615.32	0.04	0.00860585
615.36	0.04	0.00137112
615.40	0.04	0.00008702
615.44	0.04	0.00025340
615.48	0.04	-0.00066716
615.52	0.04	0.00336042
615.56	0.04	0.00509951
615.60	0.04	0.00385955
615.64	0.04	0.00103763
615.68	0.04	0.00019445
615.72	0.04	-0.00067059
615.76	0.04	0.00200450
615.80	0.04	0.00172809
615.84	0.04	0.00079869
615.88	0.04	0.00068441
615.92	0.04	-0.00001612
615.96	0.04	-0.00037144
616.00	0.04	0.00231127
616.04	0.04	0.00192856
616.08	0.04	0.00011816
616.12	0.04	-0.00000734
616.16	0.04	-0.00015404
616.20	0.04	-0.00048955
616.24	0.04	0.00260046
616.28	0.04	-0.00000893
616.32	0.04	-0.00174331
616.36	0.04	-0.00091571
616.40	0.04	-0.00110102
616.44	0.04	-0.00073786
616.48	0.04	0.00170131
616.52	0.04	0.00174465
616.56	0.04	0.00012546
616.60	0.04	0.00034892
616.64	0.04	0.00074788
616.68	0.04	0.00048269
616.72	0.04	0.00456908
616.76	0.04	0.00153501
616.80	0.04	-0.00045406
616.84	0.04	-0.00068700
616.88	0.04	-0.00043315
616.92	0.04	-0.00015341
616.96	0.04	0.00184781
617.00	0.04	0.00077682
617.04	0.04	0.00056376
617.08	0.04	0.00006184
617.12	0.04	0.00010406
617.16	0.04	0.00008436
617.20	0.04	0.00472941
617.24	0.04	0.00001555
617.28	0.04	0.00083673
617.32	0.04	0.00001190
617.36	0.04	-0.00003735
617.40	0.04	0.00007079
617.44	0.04	0.00428161
617.48	0.04	0.00309992
617.52	0.04	0.00098025
617.56	0.04	0.00031856
617.60	0.04	0.00024252
617.64	0.04	0.00015337
617.68	0.04	0.00405757
617.72	0.04	0.00270485
617.76	0.04	0.00139166
617.80	0.04	0.00054895
617.84	0.04	0.00109690
617.88	0.04	0.00135655
617.92	0.04	0.00300751
617.96	0.04	0.00151542
618.00	0.04	0.00229795
618.04	0.04	0.00057862
618.08	0.04	0.00085340
618.12	0.04	0.00085063
618.16	0.04	0.00262884
618.20	0.04	0.00169103
618.24	0.04	0.00106266
618.28	0.04	-0.00022393
618.32	0.04	-0.00010886
618.36	0.04	0.00042576
618.40	0.04	0.00383517
618.44	0.04	0.00122881
618.48	0.04	0.00099605
618.52	0.04	0.00059452
618.56	0.04	0.00007459
618.60	0.04	0.00081047
618.64	0.04	0.00074009
618.68	0.04	0.00072871
618.72	0.04	0.00005508
618.76	0.04	-0.00027638
618.80	0.04	0.00002288
618.84	0.04	0.00054694
618.88	0.04	0.00324069
618.92	0.04	0.00152724
618.96	0.04	0.00029929
619.00	0.04	-0.00048847
619.04	0.04	-0.00031359
619.08	0.04	0.00026197
619.12	0.04	0.00222894
619.16	0.04	0.00149856
619.20	0.04	0.00025165
619.24	0.04	0.00063162
619.28	0.04	-0.00002663
619.32	0.04	0.00069168
619.36	0.04	0.00311086
619.40	0.04	0.00162755
619.44	0.04	0.00013720
619.48	0.04	0.00007174
619.52	0.04	-0.00032530
619.56	0.04	0.00008826
619.60	0.04	0.00493282
619.64	0.04	0.00327851
619.68	0.04	0.00268962
619.72	0.04	0.00125966
619.76	0.04	0.00231858
619.80	0.04	0.00278282
619.84	0.04	0.00451960
619.88	0.04	0.00319658
619.92	0.04	0.00204470
619.96	0.04	-0.00056452
620.00	0.04	-0.00582179
620.04	0.04	-0.00556312
620.08	0.04	0.00066941
620.12	0.04	-0.00210540
620.16	0.04	0.01281120
620.20	0.04	0.00353776
620.24	0.04	0.00611440
620.28	0.04	0.00342366
620.32	0.04	0.00337947
620.36	0.04	0.01128530
620.40	0.04	0.01251696
620.44	0.04	0.01105093
620.48	0.04	0.00980120
620.52	0.04	0.00866493
620.56	0.04	0.01206979
620.60	0.04	0.01605211
620.64	0.04	0.00728035
620.68	0.04	0.00458172
620.72	0.04	0.00354971
620.76	0.04	0.00439028
620.80	0.04	0.00373522
620.84	0.04	-0.00032592
620.88	0.04	-0.00169685
620.92	0.04	-0.00240846
620.96	0.04	-0.00268935
621.00	0.04	0.01930012
621.04	0.04	0.00880019
621.08	0.04	0.00500085
621.12	0.04	0.00282856
621.16	0.04	0.00334410
621.20	0.04	0.00298651
621.24	0.04	0.00563946
621.28	0.04	0.00462255
621.32	0.04	0.00401353
621.36	0.04	0.00308538
621.40	0.04	0.00215721
621.44	0.04	0.00700731
621.48	0.04	0.00163498
621.52	0.04	-0.00176958
621.56	0.04	-0.00232899
621.60	0.04	-0.00145086
621.64	0.04	0.00206589
621.68	0.04	0.00634659
621.72	0.04	0.00134120
621.76	0.04	-0.00006371
621.80	0.04	0.00120127
621.84	0.04	0.00655290
621.88	0.04	0.00186824
621.92	0.04	0.00188719
621.96	0.04	0.00065767
622.00	0.04	0.00090393
622.04	0.04	0.00139743
622.08	0.04	0.00374940
622.12	0.04	0.00866376
622.16	0.04	0.00880475
622.20	0.04	0.00826312
622.24	0.04	0.00377532
622.28	0.04	0.00451319
622.32	0.04	0.00476092
622.36	0.04	0.00923222
622.40	0.04	0.00014638
622.44	0.04	-0.00008839
622.48	0.04	0.00292100
622.52	0.04	0.00373445
622.56	0.04	0.00460116
622.60	0.04	0.00424829
622.64	0.04	0.00314790
622.68	0.04	0.00344984
622.72	0.04	0.00650046
622.76	0.04	0.00227870
622.80	0.04	-0.00006774
622.84	0.04	0.00169336
622.88	0.04	0.00064571
622.92	0.04	-0.00023833
622.96	0.04	0.00145987
623.00	0.04	0.00177662
623.04	0.04	0.00045517
623.08	0.04	0.00197326
623.12	0.04	0.00214330
623.16	0.04	-0.00008583
623.20	0.04	0.00123271
623.24	0.04	0.00003849
623.28	0.04	-0.00043549
623.32	0.04	0.00014876
623.36	0.04	0.00312029
623.40	0.04	0.00172304
623.44	0.04	0.00219200
623.48	0.04	0.00071497
623.52	0.04	0.00081398
623.56	0.04	0.00396461
623.60	0.04	0.00392002
623.64	0.04	0.00372517
623.68	0.04	0.00235460
623.72	0.04	0.00038123
623.76	0.04	0.00083549
623.80	0.04	0.00018020
623.84	0.04	0.00289606
623.88	0.04	0.00166529
623.92	0.04	0.00083951
623.96	0.04	0.00662902
624.00	0.04	0.00657677
624.04	0.04	0.00367343
624.08	0.04	0.00036255
624.12	0.04	0.00229058
624.16	0.04	0.00457436
624.20	0.04	0.00332652
624.24	0.04	0.00459098
624.28	0.04	0.00167478
624.32	0.04	-0.00025138
624.36	0.04	0.00285972
624.40	0.04	0.00810708
624.44	0.04	0.00225237
624.48	0.04	0.00074749
624.52	0.04	0.00137645
624.56	0.04	0.00064064
624.60	0.04	0.00419674
624.64	0.04	0.00423749
624.68	0.04	0.00341729
624.72	0.04	0.00062075
624.76	0.04	0.00024118
624.80	0.04	0.00078503
624.84	0.04	0.00155319
624.88	0.04	0.00063179
624.92	0.04	0.00098944
624.96	0.04	0.00003718
625.00	0.04	0.00077519
625.04	0.04	0.00089797
625.08	0.04	0.00009027
625.12	0.04	0.00068362
625.16	0.04	0.00070885
625.20	0.04	-0.00159822
625.24	0.04	0.00484621
625.28	0.04	0.00363187
625.32	0.04	-0.00007736
625.36	0.04	-0.00021397
625.40	0.04	-0.00006633
625.44	0.04	0.00042632
625.48	0.04	0.00156872
625.52	0.04	0.00137411
625.56	0.04	0.00179600
625.60	0.04	-0.00039121
625.64	0.04	0.00111625
625.68	0.04	0.00123922
625.72	0.04	0.00077121
625.76	0.04	0.00113365
625.80	0.04	-0.00057780
625.84	0.04	0.00060690
625.88	0.04	0.00000034
625.92	0.04	-0.00020405
625.96	0.04	-0.00039673
626.00	0.04	-0.00056584
626.04	0.04	-0.00245627
626.08	0.04	0.00051877
626.12	0.04	0.00293345
626.16	0.04	-0.00034090
626.20	0.04	0.00003590
626.24	0.04	-0.00004845
626.28	0.04	-0.00046474
626.32	0.04	-0.00000472
626.36	0.04	0.00101641
626.40	0.04	0.00046634
626.44	0.04	0.00273903
626.48	0.04	0.00354865
626.52	0.04	0.00404325
626.56	0.04	0.00213089
626.60	0.04	-0.00070895
626.64	0.04	-0.00173532
626.68	0.04	-0.00276199
626.72	0.04	-0.00291859
626.76	0.04	-0.00152109
626.80	0.04	-0.00238920
626.84	0.04	-0.00219678
626.88	0.04	-0.00317328
626.92	0.04	-0.00378456
626.96	0.04	0.00611165
627.00	0.04	-0.00008886
627.04	0.04	-0.00024166
627.08	0.04	-0.00231825
627.12	0.04	-0.00321279
627.16	0.04	0.00240731
627.20	0.04	0.00094282
627.24	0.04	0.00203543
627.28	0.04	0.00067280
627.32	0.04	0.00036520
627.36	0.04	0.00239172
627.40	0.04	0.00378911
627.44	0.04	0.00118297
627.48	0.04	0.00214949
627.52	0.04	-0.00023219
627.56	0.04	0.00123390
627.60	0.04	0.00368627
627.64	0.04	0.00307432
627.68	0.04	0.00125020
627.72	0.04	0.00026429
627.76	0.04	-0.00008817
627.80	0.04	0.01218193
627.84	0.04	0.00533190
627.88	0.04	0.00063872
627.92	0.04	-0.00193206
627.96	0.04	-0.00173534
628.00	0.04	0.00032196
628.04	0.04	0.00261803
628.08	0.04	0.00197294
628.12	0.04	0.00250528
628.16	0.04	0.00190374
628.20	0.04	0.00169975
628.24	0.04	0.00651605
628.28	0.04	0.00274561
628.32	0.04	0.00027349
628.36	0.04	0.00018038
628.40	0.04	0.00012202
628.44	0.04	0.00101868
628.48	0.04	0.00287004
628.52	0.04	0.00143409
628.56	0.04	0.00123154
628.60	0.04	0.00098265
628.64	0.04	0.00800371
628.68	0.04	0.00723718
628.72	0.04	0.00426896
628.76	0.04	0.00355390
628.80	0.04	0.00155129
628.84	0.04	0.00154639
628.88	0.04	0.00207772
628.92	0.04	0.00509607
628.96	0.04	0.00477860
629.00	0.04	0.00314203
629.04	0.04	0.00399694
629.08	0.04	0.00489590
629.12	0.04	0.00620334
629.16	0.04	0.00358145
629.20	0.04	0.00365686
629.24	0.04	0.00332898
629.28	0.04	0.00324789
629.32	0.04	0.00386573
629.36	0.04	0.00219256
629.40	0.04	0.00096462
629.44	0.04	0.00184641
629.48	0.04	0.00239137
629.52	0.04	0.00399916
629.56	0.04	0.00288669
629.60	0.04	0.00073298
629.64	0.04	0.00113073
629.68	0.04	0.00035081
629.72	0.04	0.00070682
629.76	0.04	0.00136916
629.80	0.04	0.00610945
629.84	0.04	0.00285113
629.88	0.04	0.00088366
629.92	0.04	-0.00030398
629.96	0.04	0.00141656
630.00	0.04	0.00106506
630.04	0.04	0.00093509
630.08	0.04	0.00305422
630.12	0.04	0.00202365
630.16	0.04	0.00000647
630.20	0.04	0.00078584
630.24	0.04	0.00038151
630.28	0.04	0.00253120
630.32	0.04	0.00133478
630.36	0.04	0.00164388
630.40	0.04	0.00564317
630.44	0.04	0.00310347
630.48	0.04	0.00302792
630.52	0.04	0.00609308
630.56	0.04	0.00232511
630.60	0.04	0.00092500
630.64	0.04	0.00287254
630.68	0.04	0.00162638
630.72	0.04	0.00186648
630.76	0.04	0.00079840
630.80	0.04	0.00538387
630.84	0.04	0.00489608
630.88	0.04	0.00447692
630.92	0.04	0.00417400
630.96	0.04	0.00219636
631.00	0.04	0.00110357
631.04	0.04	0.00216095
631.08	0.04	0.00245369
631.12	0.04	0.00387473
631.16	0.04	0.00390872
631.20	0.04	0.00457870
631.24	0.04	0.00521997
631.28	0.04	0.00217867
631.32	0.04	0.00309037
631.36	0.04	-0.00038448
631.40	0.04	0.00074675
631.44	0.04	0.00349689
631.48	0.04	0.00074383
631.52	0.04	0.00110320
631.56	0.04	0.00090995
631.60	0.04	0.00093117
631.64	0.04	0.00132917
631.68	0.04	0.00120510
631.72	0.04	0.00108222
631.76	0.04	0.00051729
631.80	0.04	-0.00078433
631.84	0.04	0.00144938
631.88	0.04	0.00103999
631.92	0.04	0.00041754
631.96	0.04	0.00251458
632.00	0.04	0.00204054
632.04	0.04	0.00219881
632.08	0.04	0.00438326
632.12	0.04	0.00260266
632.16	0.04	0.00166204
632.20	0.04	0.00341260
632.24	0.04	0.00053483
632.28	0.04	0.00178617
632.32	0.04	0.00169160
632.36	0.04	0.00113367
632.40	0.04	0.00068901
632.44	0.04	0.00268946
632.48	0.04	0.00152854
632.52	0.04	0.00066852
632.56	0.04	0.00154789
632.60	0.04	-0.00038126
632.64	0.04	-0.00165316
632.68	0.04	-0.00183925
632.72	0.04	0.00335453
632.76	0.04	0.00142721
632.80	0.04	-0.00020012
632.84	0.04	-0.00081450
632.88	0.04	-0.00062142
632.92	0.04	0.00548504
632.96	0.04	0.00464969
633.00	0.04	0.00192913
633.04	0.04	0.00131223
633.08	0.04	0.00022798
633.12	0.04	0.00058944
633.16	0.04	0.00135466
633.20	0.04	0.00053238
633.24	0.04	0.00128971
633.28	0.04	0.00090227
633.32	0.04	0.00310140
633.36	0.04	0.00556661
633.40	0.04	0.00148729
633.44	0.04	0.00009603
633.48	0.04	-0.00107480
633.52	0.04	0.00007586
633.56	0.04	0.00162747
633.60	0.04	0.00209712
633.64	0.04	0.00075236
633.68	0.04	-0.00020358
633.72	0.04	0.00010428
633.76	0.04	0.00493443
633.80	0.04	0.00361789
633.84	0.04	0.00063048
633.88	0.04	0.00013377
633.92	0.04	-0.00049073
633.96	0.04	0.00077285
634.00	0.04	0.00217944
634.04	0.04	0.00061178
634.08	0.04	0.00155973
634.12	0.04	0.00038272
634.16	0.04	0.00092737
634.20	0.04	0.00745421
634.24	0.04	0.00227784
634.28	0.04	0.00230292
634.32	0.04	0.00104672
634.36	0.04	0.00150212
634.40	0.04	0.00148574
634.44	0.04	0.00074628
634.48	0.04	0.00046237
634.52	0.04	-0.00047432
634.56	0.04	-0.00031586
634.60	0.04	0.00129104
634.64	0.04	0.00058520
634.68	0.04	0.00045878
634.72	0.04	-0.00028010
634.76	0.04	-0.00014734
634.80	0.04	0.00001093
634.84	0.04	0.00034026
634.88	0.04	0.00019822
634.92	0.04	0.00007723
634.96	0.04	0.00050353
635.00	0.04	-0.00029173
635.04	0.04	0.00004055
635.08	0.04	0.00369600
635.12	0.04	0.00158960
635.16	0.04	0.00071448
635.20	0.04	0.00073430
635.24	0.04	0.00130018
635.28	0.04	0.00938895
635.32	0.04	0.00686217
635.36	0.04	0.00508476
635.40	0.04	0.00164767
635.44	0.04	0.00069076
635.48	0.04	0.00860569
635.52	0.04	0.00651760
635.56	0.04	0.00486023
635.60	0.04	0.00267359
635.64	0.04	0.00197005
635.68	0.04	0.00113124
635.72	0.04	0.00714976
635.76	0.04	0.00782291
635.80	0.04	0.00669701
635.84	0.04	0.00524156
635.88	0.04	0.00531850
635.92	0.04	0.00631781
635.96	0.04	0.00618777
636.00	0.04	0.00425743
636.04	0.04	0.00164834
636.08	0.04	0.00014975
636.12	0.04	0.00204316
636.16	0.04	0.00162343
636.20	0.04	0.00134064
636.24	0.04	0.00320702
636.28	0.04	0.00471773
636.32	0.04	0.00896918
636.36	0.04	0.00519394
636.40	0.04	0.00517094
636.44	0.04	0.00051042
636.48	0.04	0.00059689
636.52	0.04	0.00019326
636.56	0.04	0.00354722
636.60	0.04	0.00173881
636.64	0.04	0.00233372
636.68	0.04	0.00097966
636.72	0.04	0.00000254
636.76	0.04	0.00210708
636.80	0.04	0.00235488
636.84	0.04	0.00134504
636.88	0.04	0.00154321
636.92	0.04	0.00178548
636.96	0.04	0.00496177
637.00	0.04	0.00120644
637.04	0.04	0.00256598
637.08	0.04	0.00559155
637.12	0.04	0.00148672
637.16	0.04	0.00450790
637.20	0.04	0.00174079
637.24	0.04	0.00363689
637.28	0.04	0.00490901
637.32	0.04	0.00499099
637.36	0.04	0.00316845
637.40	0.04	0.00143030
637.44	0.04	0.00043150
637.48	0.04	0.00032656
637.52	0.04	0.00277830
637.56	0.04	0.00288559
637.60	0.04	-0.00039118
637.64	0.04	-0.00033190
637.68	0.04	0.00109616
637.72	0.04	0.00280912
637.76	0.04	0.00464315
637.80	0.04	0.00490203
637.84	0.04	0.00732916
637.88	0.04	0.00474846
637.92	0.04	0.00318779
637.96	0.04	0.00435400
638.00	0.04	0.00441577
638.04	0.04	0.00656120
638.08	0.04	0.00331864
638.12	0.04	0.00268194
638.16	0.04	0.00141353
638.20	0.04	0.00460854
638.24	0.04	0.00384396
638.28	0.04	0.00185261
638.32	0.04	0.00267988
638.36	0.04	0.00215915
638.40	0.04	0.00280582
638.44	0.04	0.00523333
638.48	0.04	0.00229274
638.52	0.04	0.00140502
638.56	0.04	0.00061927
638.60	0.04	0.00153117
638.64	0.04	0.00141785
638.68	0.04	-0.00076585
638.72	0.04	0.00054284
638.76	0.04	0.00101005
638.80	0.04	0.00042074
638.84	0.04	0.00266225
638.88	0.04	0.00461859
638.92	0.04	0.00119863
638.96	0.04	0.00071334
639.00	0.04	-0.00008139
639.04	0.04	0.00206095
639.08	0.04	0.00039265
639.12	0.04	0.00351051
639.16	0.04	0.00333656
639.20	0.04	0.00222942
639.24	0.04	0.00190710
639.28	0.04	0.00479232
639.32	0.04	0.00070336
639.36	0.04	0.00127000
639.40	0.04	0.00045815
639.44	0.04	-0.00047648
639.48	0.04	0.00042692
639.52	0.04	0.00162470
639.56	0.04	0.00155077
639.60	0.04	0.00104013
639.64	0.04	0.00168075
639.68	0.04	0.00697329
639.72	0.04	0.00771148
639.76	0.04	0.00162963
639.80	0.04	0.00136550
639.84	0.04	-0.00013725
639.88	0.04	0.00145196
639.92	0.04	0.00125887
639.96	0.04	0.00087934
640.00	0.04	0.00131891
640.04	0.04	0.00062736
640.08	0.04	0.00093432
640.12	0.04	0.00138153
640.16	0.04	0.00070553
640.20	0.04	-0.00120532
640.24	0.04	0.00038051
640.28	0.04	0.00048814
640.32	0.04	0.00858663
640.36	0.04	0.00411408
640.40	0.04	0.00249411
640.44	0.04	0.00433816
640.48	0.04	0.00139965
640.52	0.04	0.00314114
640.56	0.04	0.00170566
640.60	0.04	0.00437971
640.64	0.04	0.00419688
